date,sentiment
05/01/2016,negative
08/01/2016,positive
13/01/2016,negative
13/01/2016,negative
15/01/2016,negative
25/01/2016,negative
27/01/2016,positive
28/01/2016,negative
28/01/2016,negative
29/01/2016,negative
02/02/2016,negative
02/02/2016,negative
04/02/2016,positive
04/02/2016,negative
04/02/2016,positive
05/02/2016,negative
05/02/2016,negative
05/02/2016,negative
06/02/2016,negative
07/02/2016,negative
17/02/2016,negative
17/02/2016,negative
18/02/2016,negative
18/02/2016,negative
18/02/2016,negative
18/02/2016,negative
22/02/2016,negative
22/02/2016,negative
01/03/2016,positive
04/03/2016,negative
05/03/2016,negative
11/03/2016,negative
18/03/2016,positive
24/03/2016,negative
01/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
05/04/2016,negative
07/04/2016,negative
08/04/2016,negative
13/04/2016,positive
15/04/2016,negative
19/04/2016,positive
21/04/2016,negative
21/04/2016,negative
29/04/2016,negative
03/05/2016,positive
03/05/2016,positive
04/05/2016,negative
09/05/2016,negative
19/05/2016,negative
24/05/2016,negative
25/05/2016,negative
26/05/2016,positive
26/05/2016,negative
26/05/2016,negative
27/05/2016,negative
31/05/2016,negative
31/05/2016,negative
31/05/2016,negative
01/06/2016,negative
01/06/2016,negative
03/06/2016,negative
06/06/2016,negative
08/06/2016,positive
09/06/2016,negative
09/06/2016,negative
13/06/2016,negative
14/06/2016,negative
14/06/2016,negative
17/06/2016,negative
17/06/2016,negative
20/06/2016,negative
24/06/2016,negative
29/06/2016,negative
30/06/2016,negative
01/07/2016,positive
07/07/2016,negative
07/07/2016,positive
08/07/2016,negative
08/07/2016,negative
13/07/2016,negative
21/07/2016,positive
21/07/2016,negative
22/07/2016,positive
22/07/2016,negative
22/07/2016,negative
22/07/2016,negative
22/07/2016,negative
25/07/2016,positive
25/07/2016,positive
25/07/2016,positive
26/07/2016,negative
27/07/2016,negative
28/07/2016,negative
30/07/2016,negative
03/08/2016,positive
05/08/2016,negative
09/08/2016,negative
13/08/2016,positive
18/08/2016,negative
18/08/2016,negative
18/08/2016,positive
19/08/2016,negative
19/08/2016,negative
21/08/2016,positive
28/08/2016,negative
30/08/2016,positive
31/08/2016,negative
01/09/2016,negative
01/09/2016,negative
06/09/2016,negative
06/09/2016,negative
06/09/2016,negative
07/09/2016,negative
09/09/2016,negative
09/09/2016,positive
03/10/2016,negative
05/10/2016,positive
06/10/2016,negative
09/10/2016,negative
10/10/2016,negative
10/10/2016,negative
10/10/2016,positive
14/10/2016,negative
17/10/2016,positive
18/10/2016,negative
19/10/2016,negative
20/10/2016,negative
20/10/2016,negative
22/10/2016,negative
24/10/2016,negative
24/10/2016,negative
24/10/2016,negative
24/10/2016,negative
26/10/2016,negative
26/10/2016,negative
27/10/2016,negative
28/10/2016,negative
01/11/2016,negative
10/11/2016,negative
10/11/2016,negative
10/11/2016,negative
10/11/2016,negative
10/11/2016,negative
14/11/2016,negative
15/11/2016,positive
23/11/2016,negative
29/11/2016,negative
29/11/2016,negative
30/11/2016,negative
01/12/2016,positive
01/12/2016,negative
06/12/2016,negative
06/12/2016,negative
07/12/2016,negative
15/12/2016,negative
16/12/2016,negative
16/12/2016,negative
16/12/2016,negative
19/12/2016,negative
20/12/2016,negative
28/12/2016,negative
02/01/2017,negative
09/01/2017,negative
09/01/2017,negative
10/01/2017,negative
10/01/2017,negative
11/01/2017,negative
16/01/2017,negative
18/01/2017,negative
18/01/2017,negative
20/01/2017,negative
22/01/2017,negative
25/01/2017,negative
26/01/2017,positive
27/01/2017,negative
31/01/2017,positive
31/01/2017,negative
01/02/2017,negative
02/02/2017,negative
03/02/2017,negative
08/02/2017,negative
09/02/2017,negative
10/02/2017,negative
10/02/2017,negative
14/02/2017,negative
14/02/2017,negative
14/02/2017,negative
14/02/2017,negative
26/02/2017,positive
28/02/2017,negative
28/02/2017,positive
01/03/2017,negative
01/03/2017,negative
06/03/2017,negative
07/03/2017,negative
07/03/2017,negative
09/03/2017,negative
20/03/2017,negative
20/03/2017,negative
24/03/2017,negative
27/03/2017,negative
30/03/2017,negative
30/03/2017,negative
18/04/2017,negative
18/04/2017,positive
18/04/2017,positive
18/04/2017,negative
18/04/2017,negative
18/04/2017,negative
18/04/2017,negative
24/04/2017,positive
01/05/2017,negative
05/05/2017,negative
09/05/2017,negative
15/05/2017,negative
17/05/2017,negative
22/05/2017,negative
22/05/2017,negative
22/05/2017,negative
23/05/2017,negative
23/05/2017,negative
23/05/2017,negative
23/05/2017,positive
23/05/2017,positive
24/05/2017,negative
24/05/2017,positive
24/05/2017,negative
24/05/2017,positive
30/05/2017,negative
01/06/2017,positive
04/06/2017,positive
14/06/2017,negative
15/06/2017,negative
20/06/2017,negative
20/06/2017,negative
23/06/2017,positive
29/06/2017,negative
30/06/2017,negative
30/06/2017,negative
11/07/2017,positive
11/07/2017,negative
11/07/2017,negative
12/07/2017,negative
12/07/2017,negative
12/07/2017,positive
12/07/2017,positive
12/07/2017,negative
14/07/2017,positive
17/07/2017,negative
18/07/2017,negative
18/07/2017,positive
18/07/2017,negative
18/07/2017,positive
18/07/2017,negative
20/07/2017,negative
20/07/2017,positive
21/07/2017,negative
26/07/2017,negative
28/07/2017,negative
02/08/2017,negative
02/08/2017,negative
03/08/2017,negative
04/08/2017,positive
08/08/2017,positive
10/08/2017,negative
10/08/2017,negative
11/08/2017,positive
11/08/2017,positive
14/08/2017,negative
15/08/2017,negative
16/08/2017,positive
17/08/2017,negative
18/08/2017,positive
23/08/2017,negative
24/08/2017,negative
27/08/2017,positive
30/08/2017,negative
30/08/2017,negative
14/09/2017,negative
15/09/2017,positive
20/09/2017,negative
