date,ON,isPartial
2016-03-02,87,False
2016-03-03,88,False
2016-03-04,84,False
2016-03-05,84,False
2016-03-06,87,False
2016-03-07,89,False
2016-03-08,83,False
2016-03-09,84,False
2016-03-10,85,False
2016-03-11,82,False
2016-03-12,87,False
2016-03-13,86,False
2016-03-14,87,False
2016-03-15,87,False
2016-03-16,89,False
2016-03-17,88,False
2016-03-18,83,False
2016-03-19,85,False
2016-03-20,91,False
2016-03-21,87,False
2016-03-22,88,False
2016-03-23,87,False
2016-03-24,90,False
2016-03-25,89,False
2016-03-26,87,False
2016-03-27,94,False
2016-03-28,89,False
2016-03-29,86,False
2016-03-30,86,False
2016-03-31,85,False
2016-04-01,88,False
2016-04-02,87,False
2016-04-03,91,False
2016-04-04,89,False
2016-04-05,90,False
2016-04-06,86,False
2016-04-07,87,False
2016-04-08,87,False
2016-04-09,92,False
2016-04-10,90,False
2016-04-11,88,False
2016-04-12,88,False
2016-04-13,86,False
2016-04-14,83,False
2016-04-15,81,False
2016-04-16,84,False
2016-04-17,90,False
2016-04-18,84,False
2016-04-19,89,False
2016-04-20,86,False
2016-04-21,87,False
2016-04-22,86,False
2016-04-23,79,False
2016-04-24,89,False
2016-04-25,85,False
2016-04-26,84,False
2016-04-27,87,False
2016-04-28,86,False
2016-04-29,89,False
2016-04-30,81,False
2016-05-01,89,False
2016-05-02,89,False
2016-05-03,87,False
2016-05-04,86,False
2016-05-05,84,False
2016-05-06,85,False
2016-05-07,86,False
2016-05-08,90,False
2016-05-09,85,False
2016-05-10,85,False
2016-05-11,84,False
2016-05-12,85,False
2016-05-13,82,False
2016-05-14,84,False
2016-05-15,88,False
2016-05-16,85,False
2016-05-17,84,False
2016-05-18,87,False
2016-05-19,87,False
2016-05-20,85,False
2016-05-21,87,False
2016-05-22,93,False
2016-05-23,82,False
2016-05-24,89,False
2016-05-25,86,False
2016-05-26,81,False
2016-05-27,87,False
2016-05-28,88,False
2016-05-29,88,False
2016-05-30,88,False
2016-05-31,85,False
2016-06-01,83,False
2016-06-02,86,False
2016-06-03,85,False
2016-06-04,91,False
2016-06-05,93,False
2016-06-06,86,False
2016-06-07,88,False
2016-06-08,89,False
2016-06-09,85,False
2016-06-10,79,False
2016-06-11,87,False
2016-06-12,95,False
2016-06-13,87,False
2016-06-14,88,False
2016-06-15,82,False
2016-06-16,86,False
2016-06-17,92,False
2016-06-18,82,False
2016-06-19,83,False
2016-06-20,87,False
2016-06-21,85,False
2016-06-22,86,False
2016-06-23,85,False
2016-06-24,85,False
2016-06-25,90,False
2016-06-26,88,False
2016-06-27,83,False
2016-06-28,84,False
2016-06-29,86,False
2016-06-30,85,False
2016-07-01,74,False
2016-07-02,75,False
2016-07-03,81,False
2016-07-04,77,False
2016-07-05,78,False
2016-07-06,75,False
2016-07-07,73,False
2016-07-08,80,False
2016-07-09,80,False
2016-07-10,79,False
2016-07-11,79,False
2016-07-12,76,False
2016-07-13,76,False
2016-07-14,73,False
2016-07-15,76,False
2016-07-16,73,False
2016-07-17,78,False
2016-07-18,75,False
2016-07-19,76,False
2016-07-20,76,False
2016-07-21,80,False
2016-07-22,76,False
2016-07-23,79,False
2016-07-24,82,False
2016-07-25,75,False
2016-07-26,78,False
2016-07-27,76,False
2016-07-28,79,False
2016-07-29,80,False
2016-07-30,80,False
2016-07-31,85,False
2016-08-01,80,False
2016-08-02,76,False
2016-08-03,77,False
2016-08-04,75,False
2016-08-05,72,False
2016-08-06,77,False
2016-08-07,78,False
2016-08-08,74,False
2016-08-09,71,False
2016-08-10,76,False
2016-08-11,72,False
2016-08-12,73,False
2016-08-13,76,False
2016-08-14,75,False
2016-08-15,72,False
2016-08-16,72,False
2016-08-17,72,False
2016-08-18,72,False
2016-08-19,71,False
2016-08-20,73,False
2016-08-21,78,False
2016-08-22,77,False
2016-08-23,73,False
2016-08-24,72,False
2016-08-25,75,False
2016-08-26,78,False
2016-08-27,76,False
2016-08-28,84,False
2016-08-29,75,False
2016-08-30,73,False
2016-08-31,76,False
2016-09-01,77,False
2016-09-02,78,False
2016-09-03,82,False
2016-09-04,81,False
2016-09-05,78,False
2016-09-06,75,False
2016-09-07,78,False
2016-09-08,80,False
2016-09-09,78,False
2016-09-10,80,False
2016-09-11,81,False
2016-09-12,78,False
2016-09-13,79,False
2016-09-14,78,False
2016-09-15,82,False
2016-09-16,76,False
2016-09-17,76,False
2016-09-18,83,False
2016-09-19,77,False
2016-09-20,79,False
2016-09-21,77,False
2016-09-22,82,False
2016-09-23,77,False
2016-09-24,79,False
2016-09-25,82,False
2016-09-26,75,False
2016-09-27,80,False
2016-09-28,84,False
2016-09-29,80,False
2016-09-30,77,False
2016-10-01,76,False
2016-10-02,81,False
2016-10-03,81,False
2016-10-04,78,False
2016-10-05,78,False
2016-10-06,77,False
2016-10-07,74,False
2016-10-08,87,False
2016-10-09,82,False
2016-10-10,81,False
2016-10-11,82,False
2016-10-12,82,False
2016-10-13,79,False
2016-10-14,75,False
2016-10-15,76,False
2016-10-16,84,False
2016-10-17,80,False
2016-10-18,81,False
2016-10-19,76,False
2016-10-20,77,False
2016-10-21,79,False
2016-10-22,80,False
2016-10-23,81,False
2016-10-24,77,False
2016-10-25,77,False
2016-10-26,77,False
2016-10-27,78,False
2016-10-28,79,False
2016-10-29,79,False
2016-10-30,78,False
2016-10-31,75,False
2016-11-01,76,False
2016-11-02,80,False
2016-11-03,80,False
2016-11-04,83,False
2016-11-05,75,False
2016-11-06,83,False
2016-11-07,85,False
2016-11-08,83,False
2016-11-09,77,False
2016-11-10,80,False
2016-11-11,87,False
2016-11-12,81,False
2016-11-13,82,False
2016-11-14,80,False
2016-11-15,82,False
2016-11-16,80,False
2016-11-17,78,False
2016-11-18,79,False
2016-11-19,79,False
2016-11-20,82,False
2016-11-21,77,False
2016-11-22,77,False
2016-11-23,78,False
2016-11-24,84,False
2016-11-25,80,False
2016-11-26,82,False
2016-11-27,84,False
2016-11-28,79,False
2016-11-29,80,False
2016-11-30,82,False
2016-12-01,80,False
2016-12-02,77,False
2016-12-03,79,False
2016-12-04,82,False
2016-12-05,79,False
2016-12-06,80,False
2016-12-07,79,False
2016-12-08,78,False
2016-12-09,76,False
2016-12-10,76,False
2016-12-11,79,False
2016-12-12,83,False
2016-12-13,76,False
2016-12-14,78,False
2016-12-15,75,False
2016-12-16,74,False
2016-12-17,77,False
2016-12-18,78,False
2016-12-19,77,False
2016-12-20,75,False
2016-12-21,76,False
2016-12-22,77,False
2016-12-23,78,False
2016-12-24,80,False
2016-12-25,100,False
2016-12-26,85,False
2016-12-27,80,False
2016-12-28,79,False
2016-12-29,81,False
2016-12-30,81,False
2016-12-31,84,False
2017-01-01,100,False
2017-01-02,95,False
2017-01-03,91,False
2017-01-04,86,False
2017-01-05,92,False
2017-01-06,93,False
2017-01-07,98,False
2017-01-08,91,False
2017-01-09,89,False
2017-01-10,90,False
2017-01-11,89,False
2017-01-12,88,False
2017-01-13,90,False
2017-01-14,96,False
2017-01-15,96,False
2017-01-16,90,False
2017-01-17,93,False
2017-01-18,90,False
2017-01-19,89,False
2017-01-20,89,False
2017-01-21,95,False
2017-01-22,100,False
2017-01-23,95,False
2017-01-24,89,False
2017-01-25,90,False
2017-01-26,90,False
2017-01-27,92,False
2017-01-28,94,False
2017-01-29,99,False
2017-01-30,92,False
2017-01-31,97,False
2017-02-01,89,False
2017-02-02,90,False
2017-02-03,90,False
2017-02-04,94,False
2017-02-05,95,False
2017-02-06,88,False
2017-02-07,91,False
2017-02-08,90,False
2017-02-09,90,False
2017-02-10,88,False
2017-02-11,92,False
2017-02-12,90,False
2017-02-13,91,False
2017-02-14,90,False
2017-02-15,86,False
2017-02-16,88,False
2017-02-17,88,False
2017-02-18,93,False
2017-02-19,91,False
2017-02-20,92,False
2017-02-21,90,False
2017-02-22,88,False
2017-02-23,89,False
2017-02-24,87,False
2017-02-25,91,False
2017-02-26,97,False
2017-02-27,92,False
2017-02-28,90,False
2017-03-01,91,False
2017-03-02,90,False
2017-03-03,92,False
2017-03-04,90,False
2017-03-05,96,False
2017-03-06,92,False
2017-03-07,89,False
2017-03-08,89,False
2017-03-09,90,False
2017-03-10,89,False
2017-03-11,88,False
2017-03-12,92,False
2017-03-13,88,False
2017-03-14,92,False
2017-03-15,88,False
2017-03-16,84,False
2017-03-17,88,False
2017-03-18,87,False
2017-03-19,93,False
2017-03-20,92,False
2017-03-21,90,False
2017-03-22,88,False
2017-03-23,89,False
2017-03-24,89,False
2017-03-25,90,False
2017-03-26,93,False
2017-03-27,89,False
2017-03-28,93,False
2017-03-29,88,False
2017-03-30,90,False
2017-03-31,91,False
2017-04-01,93,False
2017-04-02,95,False
2017-04-03,92,False
2017-04-04,90,False
2017-04-05,86,False
2017-04-06,91,False
2017-04-07,93,False
2017-04-08,92,False
2017-04-09,93,False
2017-04-10,91,False
2017-04-11,92,False
2017-04-12,93,False
2017-04-13,96,False
2017-04-14,99,False
2017-04-15,95,False
2017-04-16,99,False
2017-04-17,94,False
2017-04-18,91,False
2017-04-19,91,False
2017-04-20,89,False
2017-04-21,89,False
2017-04-22,89,False
2017-04-23,93,False
2017-04-24,91,False
2017-04-25,89,False
2017-04-26,91,False
2017-04-27,90,False
2017-04-28,85,False
2017-04-29,89,False
2017-04-30,94,False
2017-05-01,95,False
2017-05-02,89,False
2017-05-03,88,False
2017-05-04,89,False
2017-05-05,90,False
2017-05-06,91,False
2017-05-07,93,False
2017-05-08,89,False
2017-05-09,88,False
2017-05-10,86,False
2017-05-11,86,False
2017-05-12,90,False
2017-05-13,90,False
2017-05-14,88,False
2017-05-15,85,False
2017-05-16,88,False
2017-05-17,88,False
2017-05-18,86,False
2017-05-19,85,False
2017-05-20,94,False
2017-05-21,93,False
2017-05-22,89,False
2017-05-23,88,False
2017-05-24,87,False
2017-05-25,90,False
2017-05-26,87,False
2017-05-27,89,False
2017-05-28,84,False
2017-05-29,92,False
2017-05-30,89,False
2017-05-31,86,False
2017-06-01,87,False
2017-06-02,86,False
2017-06-03,90,False
2017-06-04,92,False
2017-06-05,90,False
2017-06-06,89,False
2017-06-07,88,False
2017-06-08,90,False
2017-06-09,89,False
2017-06-10,89,False
2017-06-11,92,False
2017-06-12,86,False
2017-06-13,90,False
2017-06-14,90,False
2017-06-15,89,False
2017-06-16,92,False
2017-06-17,93,False
2017-06-18,95,False
2017-06-19,90,False
2017-06-20,89,False
2017-06-21,94,False
2017-06-22,92,False
2017-06-23,92,False
2017-06-24,93,False
2017-06-25,96,False
2017-06-26,92,False
2017-06-27,90,False
2017-06-28,93,False
2017-06-29,91,False
2017-06-30,91,False
2017-07-01,83,False
2017-07-02,83,False
2017-07-03,85,False
2017-07-04,83,False
2017-07-05,81,False
2017-07-06,80,False
2017-07-07,80,False
2017-07-08,82,False
2017-07-09,86,False
2017-07-10,79,False
2017-07-11,82,False
2017-07-12,80,False
2017-07-13,81,False
2017-07-14,81,False
2017-07-15,84,False
2017-07-16,86,False
2017-07-17,80,False
2017-07-18,81,False
2017-07-19,83,False
2017-07-20,80,False
2017-07-21,79,False
2017-07-22,82,False
2017-07-23,84,False
2017-07-24,82,False
2017-07-25,82,False
2017-07-26,77,False
2017-07-27,79,False
2017-07-28,78,False
2017-07-29,85,False
2017-07-30,84,False
2017-07-31,76,False
2017-08-01,79,False
2017-08-02,77,False
2017-08-03,80,False
2017-08-04,78,False
2017-08-05,83,False
2017-08-06,84,False
2017-08-07,80,False
2017-08-08,80,False
2017-08-09,83,False
2017-08-10,84,False
2017-08-11,79,False
2017-08-12,81,False
2017-08-13,83,False
2017-08-14,77,False
2017-08-15,82,False
2017-08-16,79,False
2017-08-17,80,False
2017-08-18,77,False
2017-08-19,81,False
2017-08-20,83,False
2017-08-21,80,False
2017-08-22,78,False
2017-08-23,78,False
2017-08-24,76,False
2017-08-25,78,False
2017-08-26,87,False
2017-08-27,86,False
2017-08-28,77,False
2017-08-29,77,False
2017-08-30,76,False
2017-08-31,79,False
2017-09-01,78,False
2017-09-02,85,False
2017-09-03,82,False
2017-09-04,82,False
2017-09-05,78,False
2017-09-06,81,False
2017-09-07,80,False
2017-09-08,78,False
2017-09-09,78,False
2017-09-10,83,False
2017-09-11,76,False
2017-09-12,73,False
2017-09-13,80,False
2017-09-14,78,False
2017-09-15,73,False
2017-09-16,81,False
2017-09-17,81,False
2017-09-18,79,False
2017-09-19,77,False
2017-09-20,79,False
2017-09-21,80,False
2017-09-22,78,False
2017-09-23,78,False
2017-09-24,86,False
2017-09-25,80,False
2017-09-26,81,False
2017-09-27,81,False
2017-09-28,82,False
2017-09-29,77,False
2017-09-30,83,False
2017-10-01,82,False
2017-10-02,78,False
2017-10-03,78,False
2017-10-04,78,False
2017-10-05,79,False
2017-10-06,79,False
2017-10-07,80,False
2017-10-08,88,False
2017-10-09,82,False
2017-10-10,80,False
2017-10-11,80,False
2017-10-12,83,False
2017-10-13,77,False
2017-10-14,80,False
2017-10-15,81,False
2017-10-16,81,False
2017-10-17,79,False
2017-10-18,80,False
2017-10-19,72,False
2017-10-20,78,False
2017-10-21,79,False
2017-10-22,81,False
2017-10-23,75,False
2017-10-24,83,False
2017-10-25,79,False
2017-10-26,77,False
2017-10-27,77,False
2017-10-28,78,False
2017-10-29,80,False
2017-10-30,80,False
2017-10-31,75,False
2017-11-01,78,False
2017-11-02,80,False
2017-11-03,79,False
2017-11-04,80,False
2017-11-05,84,False
2017-11-06,81,False
2017-11-07,79,False
2017-11-08,81,False
2017-11-09,82,False
2017-11-10,83,False
2017-11-11,84,False
2017-11-12,82,False
2017-11-13,79,False
2017-11-14,79,False
2017-11-15,82,False
2017-11-16,80,False
2017-11-17,80,False
2017-11-18,82,False
2017-11-19,86,False
2017-11-20,77,False
2017-11-21,82,False
2017-11-22,77,False
2017-11-23,85,False
2017-11-24,80,False
2017-11-25,82,False
2017-11-26,82,False
2017-11-27,81,False
2017-11-28,85,False
2017-11-29,82,False
2017-11-30,82,False
2017-12-01,82,False
2017-12-02,83,False
2017-12-03,87,False
2017-12-04,80,False
2017-12-05,83,False
2017-12-06,82,False
2017-12-07,80,False
2017-12-08,80,False
2017-12-09,82,False
2017-12-10,83,False
2017-12-11,83,False
2017-12-12,81,False
2017-12-13,77,False
2017-12-14,77,False
2017-12-15,76,False
2017-12-16,77,False
2017-12-17,80,False
2017-12-18,74,False
2017-12-19,78,False
2017-12-20,78,False
2017-12-21,78,False
2017-12-22,75,False
2017-12-23,77,False
2017-12-24,83,False
2017-12-25,100,False
2017-12-26,85,False
2017-12-27,78,False
2017-12-28,79,False
2017-12-29,82,False
2017-12-30,84,False
2017-12-31,83,False
2018-01-01,100,False
2018-01-02,86,False
2018-01-03,86,False
2018-01-04,86,False
2018-01-05,87,False
2018-01-06,88,False
2018-01-07,92,False
2018-01-08,84,False
2018-01-09,84,False
2018-01-10,82,False
2018-01-11,84,False
2018-01-12,85,False
2018-01-13,87,False
2018-01-14,94,False
2018-01-15,84,False
2018-01-16,81,False
2018-01-17,85,False
2018-01-18,83,False
2018-01-19,85,False
2018-01-20,92,False
2018-01-21,90,False
2018-01-22,87,False
2018-01-23,84,False
2018-01-24,85,False
2018-01-25,84,False
2018-01-26,84,False
2018-01-27,85,False
2018-01-28,90,False
2018-01-29,87,False
2018-01-30,83,False
2018-01-31,84,False
2018-02-01,83,False
2018-02-02,84,False
2018-02-03,87,False
2018-02-04,91,False
2018-02-05,85,False
2018-02-06,90,False
2018-02-07,85,False
2018-02-08,83,False
2018-02-09,86,False
2018-02-10,88,False
2018-02-11,86,False
2018-02-12,85,False
2018-02-13,85,False
2018-02-14,83,False
2018-02-15,87,False
2018-02-16,84,False
2018-02-17,87,False
2018-02-18,86,False
2018-02-19,88,False
2018-02-20,81,False
2018-02-21,81,False
2018-02-22,83,False
2018-02-23,83,False
2018-02-24,84,False
2018-02-25,92,False
2018-02-26,87,False
2018-02-27,86,False
2018-02-28,83,False
2018-03-01,85,False
2018-03-02,86,False
2018-03-03,86,False
2018-03-04,87,False
2018-03-05,81,False
2018-03-06,83,False
2018-03-07,82,False
2018-03-08,84,False
2018-03-09,85,False
2018-03-10,87,False
2018-03-11,90,False
2018-03-12,93,False
2018-03-13,86,False
2018-03-14,82,False
2018-03-15,87,False
2018-03-16,84,False
2018-03-17,83,False
2018-03-18,84,False
2018-03-19,86,False
2018-03-20,83,False
2018-03-21,85,False
2018-03-22,83,False
2018-03-23,81,False
2018-03-24,85,False
2018-03-25,88,False
2018-03-26,86,False
2018-03-27,89,False
2018-03-28,90,False
2018-03-29,91,False
2018-03-30,93,False
2018-03-31,89,False
2018-04-01,94,False
2018-04-02,90,False
2018-04-03,82,False
2018-04-04,88,False
2018-04-05,85,False
2018-04-06,86,False
2018-04-07,85,False
2018-04-08,88,False
2018-04-09,86,False
2018-04-10,86,False
2018-04-11,83,False
2018-04-12,86,False
2018-04-13,83,False
2018-04-14,86,False
2018-04-15,92,False
2018-04-16,85,False
2018-04-17,88,False
2018-04-18,84,False
2018-04-19,87,False
2018-04-20,82,False
2018-04-21,81,False
2018-04-22,86,False
2018-04-23,82,False
2018-04-24,82,False
2018-04-25,81,False
2018-04-26,80,False
2018-04-27,84,False
2018-04-28,83,False
2018-04-29,85,False
2018-04-30,86,False
2018-05-01,85,False
2018-05-02,80,False
2018-05-03,79,False
2018-05-04,85,False
2018-05-05,85,False
2018-05-06,85,False
2018-05-07,85,False
2018-05-08,85,False
2018-05-09,86,False
2018-05-10,85,False
2018-05-11,87,False
2018-05-12,81,False
2018-05-13,86,False
2018-05-14,81,False
2018-05-15,82,False
2018-05-16,81,False
2018-05-17,83,False
2018-05-18,77,False
2018-05-19,83,False
2018-05-20,85,False
2018-05-21,86,False
2018-05-22,84,False
2018-05-23,79,False
2018-05-24,83,False
2018-05-25,86,False
2018-05-26,88,False
2018-05-27,86,False
2018-05-28,82,False
2018-05-29,84,False
2018-05-30,82,False
2018-05-31,87,False
2018-06-01,87,False
2018-06-02,86,False
2018-06-03,90,False
2018-06-04,83,False
2018-06-05,82,False
2018-06-06,79,False
2018-06-07,84,False
2018-06-08,81,False
2018-06-09,88,False
2018-06-10,85,False
2018-06-11,85,False
2018-06-12,85,False
2018-06-13,89,False
2018-06-14,85,False
2018-06-15,83,False
2018-06-16,86,False
2018-06-17,84,False
2018-06-18,82,False
2018-06-19,81,False
2018-06-20,82,False
2018-06-21,79,False
2018-06-22,78,False
2018-06-23,85,False
2018-06-24,88,False
2018-06-25,82,False
2018-06-26,83,False
2018-06-27,82,False
2018-06-28,80,False
2018-06-29,82,False
2018-06-30,85,False
2018-07-01,77,False
2018-07-02,72,False
2018-07-03,71,False
2018-07-04,79,False
2018-07-05,72,False
2018-07-06,72,False
2018-07-07,74,False
2018-07-08,79,False
2018-07-09,76,False
2018-07-10,77,False
2018-07-11,70,False
2018-07-12,72,False
2018-07-13,79,False
2018-07-14,75,False
2018-07-15,76,False
2018-07-16,77,False
2018-07-17,74,False
2018-07-18,77,False
2018-07-19,73,False
2018-07-20,76,False
2018-07-21,76,False
2018-07-22,79,False
2018-07-23,80,False
2018-07-24,76,False
2018-07-25,79,False
2018-07-26,71,False
2018-07-27,73,False
2018-07-28,75,False
2018-07-29,79,False
2018-07-30,74,False
2018-07-31,70,False
2018-08-01,75,False
2018-08-02,72,False
2018-08-03,76,False
2018-08-04,73,False
2018-08-05,77,False
2018-08-06,73,False
2018-08-07,75,False
2018-08-08,77,False
2018-08-09,74,False
2018-08-10,72,False
2018-08-11,79,False
2018-08-12,80,False
2018-08-13,74,False
2018-08-14,71,False
2018-08-15,73,False
2018-08-16,72,False
2018-08-17,74,False
2018-08-18,75,False
2018-08-19,76,False
2018-08-20,74,False
2018-08-21,75,False
2018-08-22,72,False
2018-08-23,70,False
2018-08-24,74,False
2018-08-25,73,False
2018-08-26,73,False
2018-08-27,69,False
2018-08-28,75,False
2018-08-29,74,False
2018-08-30,69,False
2018-08-31,71,False
2018-09-01,76,False
2018-09-02,75,False
2018-09-03,77,False
2018-09-04,72,False
2018-09-05,70,False
2018-09-06,71,False
2018-09-07,76,False
2018-09-08,79,False
2018-09-09,82,False
2018-09-10,72,False
2018-09-11,74,False
2018-09-12,74,False
2018-09-13,74,False
2018-09-14,74,False
2018-09-15,76,False
2018-09-16,80,False
2018-09-17,75,False
2018-09-18,73,False
2018-09-19,73,False
2018-09-20,76,False
2018-09-21,76,False
2018-09-22,75,False
2018-09-23,82,False
2018-09-24,73,False
2018-09-25,75,False
2018-09-26,76,False
2018-09-27,75,False
2018-09-28,74,False
2018-09-29,73,False
2018-09-30,71,False
2018-10-01,77,False
2018-10-02,74,False
2018-10-03,74,False
2018-10-04,75,False
2018-10-05,78,False
2018-10-06,78,False
2018-10-07,76,False
2018-10-08,75,False
2018-10-09,74,False
2018-10-10,74,False
2018-10-11,77,False
2018-10-12,75,False
2018-10-13,76,False
2018-10-14,82,False
2018-10-15,76,False
2018-10-16,76,False
2018-10-17,75,False
2018-10-18,75,False
2018-10-19,71,False
2018-10-20,73,False
2018-10-21,77,False
2018-10-22,74,False
2018-10-23,76,False
2018-10-24,73,False
2018-10-25,75,False
2018-10-26,74,False
2018-10-27,72,False
2018-10-28,76,False
2018-10-29,72,False
2018-10-30,75,False
2018-10-31,69,False
2018-11-01,74,False
2018-11-02,75,False
2018-11-03,76,False
2018-11-04,75,False
2018-11-05,77,False
2018-11-06,78,False
2018-11-07,72,False
2018-11-08,70,False
2018-11-09,74,False
2018-11-10,77,False
2018-11-11,75,False
2018-11-12,75,False
2018-11-13,74,False
2018-11-14,73,False
2018-11-15,79,False
2018-11-16,75,False
2018-11-17,78,False
2018-11-18,76,False
2018-11-19,77,False
2018-11-20,72,False
2018-11-21,75,False
2018-11-22,75,False
2018-11-23,72,False
2018-11-24,77,False
2018-11-25,79,False
2018-11-26,74,False
2018-11-27,72,False
2018-11-28,74,False
2018-11-29,73,False
2018-11-30,72,False
2018-12-01,77,False
2018-12-02,80,False
2018-12-03,76,False
2018-12-04,78,False
2018-12-05,77,False
2018-12-06,72,False
2018-12-07,75,False
2018-12-08,71,False
2018-12-09,79,False
2018-12-10,69,False
2018-12-11,73,False
2018-12-12,72,False
2018-12-13,71,False
2018-12-14,71,False
2018-12-15,74,False
2018-12-16,75,False
2018-12-17,71,False
2018-12-18,71,False
2018-12-19,74,False
2018-12-20,73,False
2018-12-21,69,False
2018-12-22,75,False
2018-12-23,78,False
2018-12-24,81,False
2018-12-25,100,False
2018-12-26,81,False
2018-12-27,73,False
2018-12-28,77,False
2018-12-29,77,False
2018-12-30,83,False
2018-12-31,85,False
2019-01-01,100,False
2019-01-02,83,False
2019-01-03,86,False
2019-01-04,87,False
2019-01-05,88,False
2019-01-06,93,False
2019-01-07,86,False
2019-01-08,85,False
2019-01-09,85,False
2019-01-10,84,False
2019-01-11,81,False
2019-01-12,85,False
2019-01-13,92,False
2019-01-14,84,False
2019-01-15,82,False
2019-01-16,84,False
2019-01-17,83,False
2019-01-18,80,False
2019-01-19,84,False
2019-01-20,87,False
2019-01-21,84,False
2019-01-22,83,False
2019-01-23,81,False
2019-01-24,83,False
2019-01-25,82,False
2019-01-26,82,False
2019-01-27,88,False
2019-01-28,83,False
2019-01-29,82,False
2019-01-30,82,False
2019-01-31,82,False
2019-02-01,86,False
2019-02-02,91,False
2019-02-03,89,False
2019-02-04,84,False
2019-02-05,87,False
2019-02-06,84,False
2019-02-07,87,False
2019-02-08,81,False
2019-02-09,86,False
2019-02-10,87,False
2019-02-11,82,False
2019-02-12,80,False
2019-02-13,80,False
2019-02-14,85,False
2019-02-15,82,False
2019-02-16,82,False
2019-02-17,90,False
2019-02-18,88,False
2019-02-19,87,False
2019-02-20,80,False
2019-02-21,81,False
2019-02-22,81,False
2019-02-23,82,False
2019-02-24,87,False
2019-02-25,82,False
2019-02-26,82,False
2019-02-27,82,False
2019-02-28,83,False
2019-03-01,78,False
2019-03-02,84,False
2019-03-03,87,False
2019-03-04,84,False
2019-03-05,83,False
2019-03-06,85,False
2019-03-07,82,False
2019-03-08,81,False
2019-03-09,85,False
2019-03-10,87,False
2019-03-11,78,False
2019-03-12,80,False
2019-03-13,82,False
2019-03-14,82,False
2019-03-15,79,False
2019-03-16,82,False
2019-03-17,81,False
2019-03-18,80,False
2019-03-19,83,False
2019-03-20,79,False
2019-03-21,79,False
2019-03-22,81,False
2019-03-23,82,False
2019-03-24,84,False
2019-03-25,81,False
2019-03-26,82,False
2019-03-27,82,False
2019-03-28,80,False
2019-03-29,80,False
2019-03-30,81,False
2019-03-31,89,False
2019-04-01,80,False
2019-04-02,82,False
2019-04-03,81,False
2019-04-04,80,False
2019-04-05,82,False
2019-04-06,84,False
2019-04-07,85,False
2019-04-08,80,False
2019-04-09,82,False
2019-04-10,80,False
2019-04-11,80,False
2019-04-12,80,False
2019-04-13,82,False
2019-04-14,84,False
2019-04-15,84,False
2019-04-16,81,False
2019-04-17,83,False
2019-04-18,82,False
2019-04-19,88,False
2019-04-20,86,False
2019-04-21,91,False
2019-04-22,84,False
2019-04-23,83,False
2019-04-24,82,False
2019-04-25,80,False
2019-04-26,82,False
2019-04-27,81,False
2019-04-28,80,False
2019-04-29,86,False
2019-04-30,80,False
2019-05-01,84,False
2019-05-02,80,False
2019-05-03,84,False
2019-05-04,81,False
2019-05-05,85,False
2019-05-06,82,False
2019-05-07,81,False
2019-05-08,83,False
2019-05-09,82,False
2019-05-10,78,False
2019-05-11,80,False
2019-05-12,81,False
2019-05-13,78,False
2019-05-14,78,False
2019-05-15,80,False
2019-05-16,76,False
2019-05-17,80,False
2019-05-18,81,False
2019-05-19,84,False
2019-05-20,83,False
2019-05-21,83,False
2019-05-22,82,False
2019-05-23,77,False
2019-05-24,73,False
2019-05-25,79,False
2019-05-26,91,False
2019-05-27,82,False
2019-05-28,81,False
2019-05-29,82,False
2019-05-30,80,False
2019-05-31,79,False
2019-06-01,90,False
2019-06-02,87,False
2019-06-03,83,False
2019-06-04,81,False
2019-06-05,79,False
2019-06-06,77,False
2019-06-07,83,False
2019-06-08,80,False
2019-06-09,86,False
2019-06-10,84,False
2019-06-11,80,False
2019-06-12,85,False
2019-06-13,76,False
2019-06-14,77,False
2019-06-15,80,False
2019-06-16,88,False
2019-06-17,84,False
2019-06-18,82,False
2019-06-19,77,False
2019-06-20,84,False
2019-06-21,78,False
2019-06-22,80,False
2019-06-23,83,False
2019-06-24,84,False
2019-06-25,84,False
2019-06-26,82,False
2019-06-27,82,False
2019-06-28,78,False
2019-06-29,84,False
2019-06-30,84,False
2019-07-01,77,False
2019-07-02,71,False
2019-07-03,76,False
2019-07-04,80,False
2019-07-05,74,False
2019-07-06,73,False
2019-07-07,80,False
2019-07-08,76,False
2019-07-09,78,False
2019-07-10,74,False
2019-07-11,73,False
2019-07-12,73,False
2019-07-13,76,False
2019-07-14,77,False
2019-07-15,77,False
2019-07-16,76,False
2019-07-17,77,False
2019-07-18,74,False
2019-07-19,76,False
2019-07-20,77,False
2019-07-21,78,False
2019-07-22,74,False
2019-07-23,76,False
2019-07-24,73,False
2019-07-25,74,False
2019-07-26,75,False
2019-07-27,74,False
2019-07-28,81,False
2019-07-29,74,False
2019-07-30,74,False
2019-07-31,75,False
2019-08-01,76,False
2019-08-02,75,False
2019-08-03,82,False
2019-08-04,80,False
2019-08-05,76,False
2019-08-06,73,False
2019-08-07,74,False
2019-08-08,73,False
2019-08-09,75,False
2019-08-10,78,False
2019-08-11,79,False
2019-08-12,72,False
2019-08-13,76,False
2019-08-14,75,False
2019-08-15,75,False
2019-08-16,76,False
2019-08-17,79,False
2019-08-18,81,False
2019-08-19,73,False
2019-08-20,75,False
2019-08-21,77,False
2019-08-22,76,False
2019-08-23,78,False
2019-08-24,78,False
