date,HON,isPartial
2018-06-06,78,False
2018-06-07,77,False
2018-06-08,83,False
2018-06-09,90,False
2018-06-10,76,False
2018-06-11,79,False
2018-06-12,80,False
2018-06-13,81,False
2018-06-14,80,False
2018-06-15,81,False
2018-06-16,84,False
2018-06-17,82,False
2018-06-18,82,False
2018-06-19,78,False
2018-06-20,79,False
2018-06-21,79,False
2018-06-22,79,False
2018-06-23,82,False
2018-06-24,80,False
2018-06-25,77,False
2018-06-26,82,False
2018-06-27,86,False
2018-06-28,79,False
2018-06-29,89,False
2018-06-30,76,False
2018-07-01,89,False
2018-07-02,81,False
2018-07-03,82,False
2018-07-04,85,False
2018-07-05,91,False
2018-07-06,87,False
2018-07-07,89,False
2018-07-08,99,False
2018-07-09,91,False
2018-07-10,89,False
2018-07-11,82,False
2018-07-12,80,False
2018-07-13,90,False
2018-07-14,83,False
2018-07-15,85,False
2018-07-16,82,False
2018-07-17,83,False
2018-07-18,89,False
2018-07-19,89,False
2018-07-20,89,False
2018-07-21,86,False
2018-07-22,84,False
2018-07-23,90,False
2018-07-24,85,False
2018-07-25,83,False
2018-07-26,82,False
2018-07-27,82,False
2018-07-28,88,False
2018-07-29,84,False
2018-07-30,78,False
2018-07-31,80,False
2018-08-01,80,False
2018-08-02,77,False
2018-08-03,89,False
2018-08-04,81,False
2018-08-05,84,False
2018-08-06,79,False
2018-08-07,83,False
2018-08-08,81,False
2018-08-09,83,False
2018-08-10,83,False
2018-08-11,92,False
2018-08-12,91,False
2018-08-13,81,False
2018-08-14,81,False
2018-08-15,85,False
2018-08-16,87,False
2018-08-17,84,False
2018-08-18,84,False
2018-08-19,84,False
2018-08-20,80,False
2018-08-21,82,False
2018-08-22,81,False
2018-08-23,87,False
2018-08-24,88,False
2018-08-25,100,False
2018-08-26,98,False
2018-08-27,85,False
2018-08-28,82,False
2018-08-29,83,False
2018-08-30,80,False
2018-08-31,77,False
2018-09-01,77,False
2018-09-02,79,False
2018-09-03,77,False
2018-09-04,71,False
2018-09-05,68,False
2018-09-06,82,False
2018-09-07,80,False
2018-09-08,80,False
2018-09-09,78,False
2018-09-10,72,False
2018-09-11,72,False
2018-09-12,67,False
2018-09-13,69,False
2018-09-14,70,False
2018-09-15,76,False
2018-09-16,84,False
2018-09-17,74,False
2018-09-18,80,False
2018-09-19,78,False
2018-09-20,78,False
2018-09-21,69,False
2018-09-22,80,False
2018-09-23,70,False
2018-09-24,68,False
2018-09-25,70,False
2018-09-26,69,False
2018-09-27,79,False
2018-09-28,74,False
2018-09-29,79,False
2018-09-30,73,False
2018-10-01,73,False
2018-10-02,68,False
2018-10-03,75,False
2018-10-04,76,False
2018-10-05,73,False
2018-10-06,74,False
2018-10-07,77,False
2018-10-08,69,False
2018-10-09,75,False
2018-10-10,71,False
2018-10-11,76,False
2018-10-12,82,False
2018-10-13,74,False
2018-10-14,77,False
2018-10-15,70,False
2018-10-16,69,False
2018-10-17,71,False
2018-10-18,72,False
2018-10-19,78,False
2018-10-20,72,False
2018-10-21,75,False
2018-10-22,65,False
2018-10-23,70,False
2018-10-24,75,False
2018-10-25,76,False
2018-10-26,69,False
2018-10-27,70,False
2018-10-28,74,False
2018-10-29,74,False
2018-10-30,72,False
2018-10-31,71,False
2018-11-01,73,False
2018-11-02,77,False
2018-11-03,78,False
2018-11-04,76,False
2018-11-05,71,False
2018-11-06,76,False
2018-11-07,80,False
2018-11-08,78,False
2018-11-09,81,False
2018-11-10,82,False
2018-11-11,87,False
2018-11-12,80,False
2018-11-13,81,False
2018-11-14,88,False
2018-11-15,79,False
2018-11-16,75,False
2018-11-17,79,False
2018-11-18,85,False
2018-11-19,81,False
2018-11-20,80,False
2018-11-21,85,False
2018-11-22,80,False
2018-11-23,80,False
2018-11-24,83,False
2018-11-25,83,False
2018-11-26,77,False
2018-11-27,77,False
2018-11-28,76,False
2018-11-29,83,False
2018-11-30,82,False
2018-12-01,81,False
2018-12-02,88,False
2018-12-03,85,False
2018-12-04,84,False
2018-12-05,82,False
2018-12-06,81,False
2018-12-07,78,False
2018-12-08,95,False
2018-12-09,90,False
2018-12-10,79,False
2018-12-11,78,False
2018-12-12,70,False
2018-12-13,73,False
2018-12-14,74,False
2018-12-15,65,False
2018-12-16,75,False
2018-12-17,68,False
2018-12-18,66,False
2018-12-19,72,False
2018-12-20,71,False
2018-12-21,73,False
2018-12-22,73,False
2018-12-23,85,False
2018-12-24,74,False
2018-12-25,77,False
2018-12-26,76,False
2018-12-27,75,False
2018-12-28,75,False
2018-12-29,76,False
2018-12-30,78,False
2018-12-31,80,False
2019-01-01,96,False
2019-01-02,86,False
2019-01-03,86,False
2019-01-04,81,False
2019-01-05,88,False
2019-01-06,90,False
2019-01-07,86,False
2019-01-08,82,False
2019-01-09,88,False
2019-01-10,88,False
2019-01-11,82,False
2019-01-12,82,False
2019-01-13,87,False
2019-01-14,77,False
2019-01-15,84,False
2019-01-16,85,False
2019-01-17,82,False
2019-01-18,80,False
2019-01-19,93,False
2019-01-20,85,False
2019-01-21,80,False
2019-01-22,82,False
2019-01-23,75,False
2019-01-24,78,False
2019-01-25,78,False
2019-01-26,81,False
2019-01-27,83,False
2019-01-28,79,False
2019-01-29,82,False
2019-01-30,73,False
2019-01-31,77,False
2019-02-01,73,False
2019-02-02,72,False
2019-02-03,72,False
2019-02-04,65,False
2019-02-05,69,False
2019-02-06,69,False
2019-02-07,74,False
2019-02-08,79,False
2019-02-09,86,False
2019-02-10,84,False
2019-02-11,80,False
2019-02-12,76,False
2019-02-13,80,False
2019-02-14,82,False
2019-02-15,84,False
2019-02-16,84,False
2019-02-17,95,False
2019-02-18,83,False
2019-02-19,90,False
2019-02-20,92,False
2019-02-21,92,False
2019-02-22,91,False
2019-02-23,96,False
2019-02-24,90,False
2019-02-25,97,False
2019-02-26,92,False
2019-02-27,89,False
2019-02-28,84,False
2019-03-01,83,False
2019-03-02,90,False
2019-03-03,88,False
2019-03-04,86,False
2019-03-05,89,False
2019-03-06,77,False
2019-03-07,83,False
2019-03-08,82,False
2019-03-09,96,False
2019-03-10,92,False
2019-03-11,83,False
2019-03-12,87,False
2019-03-13,81,False
2019-03-14,80,False
2019-03-15,79,False
2019-03-16,90,False
2019-03-17,90,False
2019-03-18,85,False
2019-03-19,85,False
2019-03-20,86,False
2019-03-21,83,False
2019-03-22,83,False
2019-03-23,85,False
2019-03-24,88,False
2019-03-25,82,False
2019-03-26,80,False
2019-03-27,86,False
2019-03-28,96,False
2019-03-29,91,False
2019-03-30,92,False
2019-03-31,88,False
2019-04-01,82,False
2019-04-02,83,False
2019-04-03,84,False
2019-04-04,88,False
2019-04-05,84,False
2019-04-06,88,False
2019-04-07,86,False
2019-04-08,80,False
2019-04-09,77,False
2019-04-10,81,False
2019-04-11,80,False
2019-04-12,89,False
2019-04-13,87,False
2019-04-14,81,False
2019-04-15,86,False
2019-04-16,80,False
2019-04-17,82,False
2019-04-18,84,False
2019-04-19,79,False
2019-04-20,81,False
2019-04-21,90,False
2019-04-22,80,False
2019-04-23,84,False
2019-04-24,79,False
2019-04-25,82,False
2019-04-26,80,False
2019-04-27,81,False
2019-04-28,81,False
2019-04-29,78,False
2019-04-30,80,False
2019-05-01,90,False
2019-05-02,83,False
2019-05-03,87,False
2019-05-04,81,False
2019-05-05,84,False
2019-05-06,82,False
2019-05-07,81,False
2019-05-08,88,False
2019-05-09,85,False
2019-05-10,87,False
2019-05-11,83,False
2019-05-12,79,False
2019-05-13,85,False
2019-05-14,85,False
2019-05-15,87,False
2019-05-16,80,False
2019-05-17,84,False
2019-05-18,83,False
2019-05-19,84,False
2019-05-20,79,False
2019-05-21,82,False
2019-05-22,81,False
2019-05-23,78,False
2019-05-24,79,False
2019-05-25,87,False
2019-05-26,82,False
2019-05-27,81,False
2019-05-28,82,False
2019-05-29,82,False
2019-05-30,94,False
2019-05-31,97,False
2019-06-01,85,False
2019-06-02,86,False
2019-06-03,81,False
2019-06-04,88,False
2019-06-05,76,False
2019-06-06,77,False
2019-06-07,90,False
2019-06-08,91,False
2019-06-09,100,False
2019-06-10,93,False
2019-06-11,79,False
2019-06-12,89,False
2019-06-13,82,False
2019-06-14,91,False
2019-06-15,87,False
2019-06-16,84,False
2019-06-17,86,False
2019-06-18,83,False
2019-06-19,84,False
2019-06-20,84,False
2019-06-21,86,False
2019-06-22,91,False
2019-06-23,85,False
2019-06-24,87,False
2019-06-25,80,False
2019-06-26,75,False
2019-06-27,81,False
2019-06-28,84,False
2019-06-29,79,False
2019-06-30,78,False
2019-07-01,83,False
2019-07-02,88,False
2019-07-03,84,False
2019-07-04,87,False
2019-07-05,86,False
2019-07-06,89,False
2019-07-07,86,False
2019-07-08,86,False
2019-07-09,83,False
2019-07-10,84,False
2019-07-11,83,False
2019-07-12,84,False
2019-07-13,85,False
2019-07-14,89,False
2019-07-15,82,False
2019-07-16,84,False
2019-07-17,84,False
2019-07-18,80,False
2019-07-19,79,False
2019-07-20,89,False
2019-07-21,82,False
2019-07-22,81,False
2019-07-23,81,False
2019-07-24,80,False
2019-07-25,84,False
2019-07-26,80,False
2019-07-27,80,False
2019-07-28,86,False
2019-07-29,79,False
2019-07-30,76,False
2019-07-31,78,False
2019-08-01,84,False
2019-08-02,80,False
2019-08-03,90,False
2019-08-04,88,False
2019-08-05,78,False
2019-08-06,77,False
2019-08-07,82,False
2019-08-08,76,False
2019-08-09,79,False
2019-08-10,82,False
2019-08-11,82,False
2019-08-12,82,False
2019-08-13,86,False
2019-08-14,89,False
2019-08-15,100,False
2019-08-16,92,False
2019-08-17,87,False
2019-08-18,87,False
2019-08-19,83,False
2019-08-20,83,False
2019-08-21,84,False
2019-08-22,87,False
2019-08-23,86,False
2019-08-24,85,False
2019-08-25,87,False
2019-08-26,83,False
2019-08-27,82,False
2019-08-28,84,False
2019-08-29,77,False
2019-08-30,83,False
2019-08-31,80,False
2019-09-01,78,False
2019-09-02,77,False
2019-09-03,78,False
2019-09-04,81,False
2019-09-05,80,False
2019-09-06,79,False
2019-09-07,79,False
2019-09-08,83,False
2019-09-09,79,False
2019-09-10,77,False
2019-09-11,84,False
2019-09-12,76,False
2019-09-13,74,False
2019-09-14,82,False
2019-09-15,83,False
2019-09-16,74,False
2019-09-17,87,False
2019-09-18,80,False
2019-09-19,89,False
2019-09-20,80,False
2019-09-21,78,False
2019-09-22,79,False
2019-09-23,76,False
2019-09-24,74,False
2019-09-25,75,False
2019-09-26,81,False
2019-09-27,70,False
2019-09-28,81,False
2019-09-29,81,False
2019-09-30,73,False
2019-10-01,71,False
2019-10-02,71,False
2019-10-03,75,False
2019-10-04,75,False
2019-10-05,73,False
2019-10-06,80,False
2019-10-07,78,False
2019-10-08,78,False
2019-10-09,77,False
2019-10-10,75,False
2019-10-11,79,False
2019-10-12,76,False
2019-10-13,78,False
2019-10-14,74,False
2019-10-15,72,False
2019-10-16,77,False
2019-10-17,77,False
2019-10-18,79,False
2019-10-19,77,False
2019-10-20,76,False
2019-10-21,76,False
2019-10-22,74,False
2019-10-23,78,False
2019-10-24,80,False
2019-10-25,73,False
2019-10-26,77,False
2019-10-27,73,False
2019-10-28,72,False
2019-10-29,78,False
2019-10-30,75,False
2019-10-31,75,False
2019-11-01,77,False
2019-11-02,70,False
2019-11-03,77,False
2019-11-04,74,False
2019-11-05,73,False
2019-11-06,73,False
2019-11-07,80,False
2019-11-08,76,False
2019-11-09,78,False
2019-11-10,77,False
2019-11-11,77,False
2019-11-12,77,False
2019-11-13,79,False
2019-11-14,78,False
2019-11-15,76,False
2019-11-16,73,False
2019-11-17,86,False
2019-11-18,81,False
2019-11-19,76,False
2019-11-20,79,False
2019-11-21,75,False
2019-11-22,77,False
2019-11-23,77,False
2019-11-24,84,False
2019-11-25,72,False
2019-11-26,76,False
2019-11-27,72,False
2019-11-28,69,False
2019-11-29,69,False
2019-11-30,71,False
2019-12-01,77,False
2019-12-02,71,False
2019-12-03,83,False
2019-12-04,78,False
2019-12-05,88,False
2019-12-06,76,False
2019-12-07,84,False
2019-12-08,74,False
2019-12-09,72,False
2019-12-10,73,False
2019-12-11,73,False
2019-12-12,75,False
2019-12-13,75,False
2019-12-14,78,False
2019-12-15,75,False
2019-12-16,72,False
2019-12-17,77,False
2019-12-18,72,False
2019-12-19,72,False
2019-12-20,74,False
2019-12-21,71,False
2019-12-22,74,False
2019-12-23,78,False
2019-12-24,65,False
2019-12-25,71,False
2019-12-26,75,False
2019-12-27,78,False
2019-12-28,73,False
2019-12-29,73,False
2019-12-30,75,False
2019-12-31,75,False
2020-01-01,69,False
2020-01-02,65,False
2020-01-03,66,False
2020-01-04,65,False
2020-01-05,65,False
2020-01-06,63,False
2020-01-07,64,False
2020-01-08,64,False
2020-01-09,64,False
2020-01-10,66,False
2020-01-11,56,False
2020-01-12,64,False
2020-01-13,63,False
2020-01-14,64,False
2020-01-15,64,False
2020-01-16,66,False
2020-01-17,57,False
2020-01-18,63,False
2020-01-19,63,False
2020-01-20,57,False
2020-01-21,62,False
2020-01-22,65,False
2020-01-23,72,False
2020-01-24,58,False
2020-01-25,52,False
2020-01-26,55,False
2020-01-27,56,False
2020-01-28,63,False
2020-01-29,59,False
2020-01-30,63,False
2020-01-31,63,False
2020-02-01,66,False
2020-02-02,64,False
2020-02-03,58,False
2020-02-04,61,False
2020-02-05,65,False
2020-02-06,65,False
2020-02-07,63,False
2020-02-08,65,False
2020-02-09,71,False
2020-02-10,67,False
2020-02-11,69,False
2020-02-12,69,False
2020-02-13,81,False
2020-02-14,75,False
2020-02-15,76,False
2020-02-16,75,False
2020-02-17,75,False
2020-02-18,67,False
2020-02-19,79,False
2020-02-20,77,False
2020-02-21,76,False
2020-02-22,73,False
2020-02-23,76,False
2020-02-24,70,False
2020-02-25,69,False
2020-02-26,73,False
2020-02-27,69,False
2020-02-28,71,False
2020-02-29,73,False
2020-03-01,68,False
2020-03-02,76,False
2020-03-03,71,False
2020-03-04,70,False
2020-03-05,65,False
2020-03-06,72,False
2020-03-07,69,False
2020-03-08,68,False
2020-03-09,68,False
2020-03-10,71,False
2020-03-11,62,False
2020-03-12,74,False
2020-03-13,72,False
2020-03-14,69,False
2020-03-15,67,False
2020-03-16,65,False
2020-03-17,65,False
2020-03-18,70,False
2020-03-19,72,False
2020-03-20,65,False
2020-03-21,66,False
2020-03-22,71,False
2020-03-23,61,False
2020-03-24,67,False
2020-03-25,70,False
2020-03-26,67,False
2020-03-27,71,False
2020-03-28,65,False
2020-03-29,66,False
2020-03-30,65,False
2020-03-31,63,False
2020-04-01,69,False
2020-04-02,71,False
2020-04-03,71,False
2020-04-04,76,False
2020-04-05,74,False
2020-04-06,75,False
2020-04-07,69,False
2020-04-08,69,False
2020-04-09,76,False
2020-04-10,71,False
2020-04-11,74,False
2020-04-12,84,False
2020-04-13,76,False
2020-04-14,71,False
2020-04-15,72,False
2020-04-16,73,False
2020-04-17,80,False
2020-04-18,93,False
2020-04-19,90,False
2020-04-20,78,False
2020-04-21,78,False
2020-04-22,73,False
2020-04-23,75,False
2020-04-24,79,False
2020-04-25,87,False
2020-04-26,80,False
2020-04-27,71,False
2020-04-28,73,False
2020-04-29,74,False
2020-04-30,72,False
2020-05-01,82,False
2020-05-02,84,False
2020-05-03,92,False
2020-05-04,77,False
2020-05-05,74,False
2020-05-06,76,False
2020-05-07,75,False
2020-05-08,82,False
2020-05-09,100,False
2020-05-10,96,False
2020-05-11,78,False
2020-05-12,77,False
2020-05-13,75,False
2020-05-14,75,False
2020-05-15,84,False
2020-05-16,100,False
2020-05-17,96,False
2020-05-18,73,False
2020-05-19,75,False
2020-05-20,72,False
2020-05-21,69,False
2020-05-22,69,False
2020-05-23,74,False
2020-05-24,83,False
2020-05-25,71,False
2020-05-26,71,False
2020-05-27,76,False
2020-05-28,80,False
2020-05-29,72,False
2020-05-30,74,False
2020-05-31,71,False
2020-06-01,67,False
2020-06-02,66,False
2020-06-03,71,False
2020-06-04,67,False
2020-06-05,64,False
2020-06-06,69,False
2020-06-07,71,False
2020-06-08,65,False
2020-06-09,68,False
2020-06-10,63,False
2020-06-11,62,False
2020-06-12,67,False
2020-06-13,71,False
2020-06-14,69,False
2020-06-15,65,False
2020-06-16,63,False
2020-06-17,66,False
2020-06-18,62,False
2020-06-19,62,False
2020-06-20,67,False
2020-06-21,69,False
2020-06-22,63,False
2020-06-23,65,False
2020-06-24,65,False
2020-06-25,71,False
2020-06-26,63,False
2020-06-27,65,False
2020-06-28,67,False
2020-06-29,65,False
2020-06-30,69,False
2020-07-01,76,False
2020-07-02,76,False
2020-07-03,76,False
2020-07-04,78,False
2020-07-05,77,False
2020-07-06,78,False
2020-07-07,74,False
2020-07-08,75,False
2020-07-09,72,False
2020-07-10,78,False
2020-07-11,75,False
2020-07-12,79,False
2020-07-13,72,False
2020-07-14,78,False
2020-07-15,72,False
2020-07-16,81,False
2020-07-17,77,False
2020-07-18,80,False
2020-07-19,79,False
2020-07-20,77,False
2020-07-21,76,False
2020-07-22,75,False
2020-07-23,72,False
2020-07-24,80,False
2020-07-25,80,False
2020-07-26,74,False
2020-07-27,77,False
2020-07-28,78,False
2020-07-29,76,False
2020-07-30,79,False
2020-07-31,81,False
2020-08-01,78,False
2020-08-02,77,False
2020-08-03,80,False
2020-08-04,77,False
2020-08-05,76,False
2020-08-06,75,False
2020-08-07,71,False
2020-08-08,74,False
2020-08-09,74,False
2020-08-10,78,False
2020-08-11,72,False
2020-08-12,77,False
2020-08-13,76,False
2020-08-14,78,False
2020-08-15,79,False
2020-08-16,80,False
2020-08-17,77,False
2020-08-18,75,False
2020-08-19,82,False
2020-08-20,78,False
2020-08-21,76,False
2020-08-22,84,False
2020-08-23,81,False
2020-08-24,77,False
2020-08-25,80,False
2020-08-26,79,False
2020-08-27,85,False
2020-08-28,76,False
2020-08-29,76,False
2020-08-30,77,False
2020-08-31,71,False
2020-09-01,75,False
2020-09-02,79,False
2020-09-03,75,False
2020-09-04,75,False
2020-09-05,79,False
2020-09-06,80,False
2020-09-07,76,False
2020-09-08,72,False
2020-09-09,76,False
2020-09-10,72,False
2020-09-11,76,False
2020-09-12,78,False
2020-09-13,81,False
2020-09-14,68,False
2020-09-15,71,False
2020-09-16,79,False
2020-09-17,77,False
2020-09-18,75,False
2020-09-19,76,False
2020-09-20,77,False
2020-09-21,72,False
2020-09-22,73,False
2020-09-23,72,False
2020-09-24,73,False
2020-09-25,73,False
2020-09-26,77,False
2020-09-27,74,False
2020-09-28,73,False
2020-09-29,69,False
2020-09-30,69,False
2020-10-01,72,False
2020-10-02,74,False
2020-10-03,78,False
2020-10-04,76,False
2020-10-05,73,False
2020-10-06,75,False
2020-10-07,74,False
2020-10-08,72,False
2020-10-09,67,False
2020-10-10,77,False
2020-10-11,76,False
2020-10-12,76,False
2020-10-13,78,False
2020-10-14,80,False
2020-10-15,82,False
2020-10-16,82,False
2020-10-17,80,False
2020-10-18,80,False
2020-10-19,73,False
2020-10-20,70,False
2020-10-21,70,False
2020-10-22,71,False
2020-10-23,75,False
2020-10-24,74,False
2020-10-25,72,False
2020-10-26,74,False
2020-10-27,75,False
2020-10-28,75,False
2020-10-29,77,False
2020-10-30,82,False
2020-10-31,69,False
2020-11-01,76,False
2020-11-02,77,False
2020-11-03,75,False
2020-11-04,68,False
2020-11-05,69,False
2020-11-06,70,False
2020-11-07,70,False
2020-11-08,77,False
2020-11-09,95,False
2020-11-10,94,False
2020-11-11,80,False
2020-11-12,85,False
2020-11-13,80,False
2020-11-14,83,False
2020-11-15,84,False
2020-11-16,82,False
2020-11-17,78,False
2020-11-18,78,False
2020-11-19,78,False
2020-11-20,78,False
2020-11-21,84,False
2020-11-22,95,False
2020-11-23,88,False
2020-11-24,100,False
2020-11-25,88,False
2020-11-26,90,False
2020-11-27,87,False
2020-11-28,97,False
2020-11-29,97,False
2020-11-30,90,False
2020-12-01,83,False
2020-12-02,83,False
2020-12-03,83,False
2020-12-04,84,False
2020-12-05,95,False
2020-12-06,88,False
2020-12-07,88,False
2020-12-08,79,False
2020-12-09,80,False
2020-12-10,81,False
2020-12-11,81,False
2020-12-12,86,False
2020-12-13,86,False
2020-12-14,77,False
2020-12-15,85,False
2020-12-16,85,False
2020-12-17,85,False
2020-12-18,84,False
2020-12-19,78,False
2020-12-20,86,False
2020-12-21,80,False
2020-12-22,86,False
2020-12-23,86,False
2020-12-24,91,False
2020-12-25,95,False
2020-12-26,92,False
2020-12-27,90,False
2020-12-28,83,False
2020-12-29,95,False
2020-12-30,83,False
2020-12-31,93,False
2021-01-01,92,False
2021-01-02,83,False
2021-01-03,85,False
2021-01-04,78,False
2021-01-05,79,False
2021-01-06,81,False
2021-01-07,84,False
2021-01-08,100,False
2021-01-09,94,False
2021-01-10,82,False
2021-01-11,79,False
2021-01-12,81,False
2021-01-13,83,False
2021-01-14,83,False
2021-01-15,83,False
2021-01-16,82,False
2021-01-17,82,False
2021-01-18,76,False
2021-01-19,80,False
2021-01-20,80,False
2021-01-21,81,False
2021-01-22,79,False
2021-01-23,79,False
2021-01-24,84,False
2021-01-25,78,False
2021-01-26,80,False
2021-01-27,76,False
2021-01-28,75,False
2021-01-29,77,False
2021-01-30,85,False
2021-01-31,76,False
2021-02-01,73,False
2021-02-02,80,False
2021-02-03,73,False
2021-02-04,81,False
2021-02-05,80,False
2021-02-06,77,False
2021-02-07,75,False
2021-02-08,73,False
2021-02-09,73,False
2021-02-10,72,False
2021-02-11,68,False
2021-02-12,69,False
2021-02-13,73,False
2021-02-14,76,False
2021-02-15,75,False
2021-02-16,72,False
2021-02-17,76,False
2021-02-18,76,False
2021-02-19,84,False
2021-02-20,87,False
2021-02-21,80,False
2021-02-22,77,False
2021-02-23,81,False
2021-02-24,76,False
2021-02-25,80,False
2021-02-26,84,False
2021-02-27,84,False
2021-02-28,85,False
2021-03-01,75,False
2021-03-02,77,False
2021-03-03,77,False
2021-03-04,81,False
2021-03-05,81,False
2021-03-06,83,False
2021-03-07,86,False
2021-03-08,75,False
2021-03-09,75,False
2021-03-10,74,False
2021-03-11,74,False
2021-03-12,82,False
2021-03-13,80,False
2021-03-14,78,False
2021-03-15,69,False
2021-03-16,73,False
2021-03-17,75,False
2021-03-18,79,False
2021-03-19,82,False
2021-03-20,79,False
2021-03-21,84,False
2021-03-22,77,False
2021-03-23,73,False
2021-03-24,80,False
2021-03-25,76,False
2021-03-26,80,False
2021-03-27,77,False
2021-03-28,76,False
2021-03-29,76,False
2021-03-30,82,False
2021-03-31,81,False
2021-04-01,81,False
2021-04-02,78,False
2021-04-03,76,False
2021-04-04,79,False
2021-04-05,78,False
2021-04-06,71,False
2021-04-07,74,False
2021-04-08,79,False
2021-04-09,74,False
2021-04-10,74,False
2021-04-11,75,False
2021-04-12,74,False
2021-04-13,70,False
2021-04-14,79,False
2021-04-15,76,False
2021-04-16,75,False
2021-04-17,77,False
2021-04-18,73,False
2021-04-19,70,False
2021-04-20,70,False
2021-04-21,75,False
2021-04-22,80,False
2021-04-23,88,False
2021-04-24,77,False
2021-04-25,88,False
2021-04-26,73,False
2021-04-27,68,False
2021-04-28,73,False
2021-04-29,70,False
2021-04-30,74,False
2021-05-01,75,False
2021-05-02,73,False
2021-05-03,78,False
2021-05-04,72,False
2021-05-05,80,False
2021-05-06,80,False
2021-05-07,76,False
2021-05-08,88,False
2021-05-09,78,False
2021-05-10,79,False
2021-05-11,74,False
2021-05-12,76,False
2021-05-13,82,False
2021-05-14,76,False
2021-05-15,76,False
2021-05-16,76,False
2021-05-17,73,False
2021-05-18,79,False
2021-05-19,68,False
2021-05-20,78,False
2021-05-21,79,False
2021-05-22,76,False
2021-05-23,77,False
2021-05-24,75,False
2021-05-25,75,False
2021-05-26,67,False
2021-05-27,72,False
2021-05-28,74,False
2021-05-29,81,False
2021-05-30,75,False
2021-05-31,70,False
2021-06-01,74,False
2021-06-02,79,False
2021-06-03,73,False
2021-06-04,78,False
2021-06-05,77,False
2021-06-06,73,False
2021-06-07,69,False
2021-06-08,76,False
2021-06-09,77,False
2021-06-10,78,False
2021-06-11,80,False
2021-06-12,79,False
2021-06-13,77,False
2021-06-14,69,False
2021-06-15,72,False
2021-06-16,72,False
2021-06-17,74,False
2021-06-18,74,False
2021-06-19,84,False
2021-06-20,81,False
2021-06-21,72,False
2021-06-22,70,False
2021-06-23,72,False
2021-06-24,77,False
2021-06-25,72,False
2021-06-26,73,False
2021-06-27,75,False
2021-06-28,69,False
2021-06-29,72,False
2021-06-30,71,False
2021-07-01,59,False
2021-07-02,60,False
2021-07-03,63,False
2021-07-04,58,False
2021-07-05,61,False
2021-07-06,61,False
2021-07-07,60,False
2021-07-08,65,False
2021-07-09,63,False
2021-07-10,61,False
2021-07-11,63,False
2021-07-12,57,False
2021-07-13,58,False
2021-07-14,60,False
2021-07-15,60,False
2021-07-16,61,False
2021-07-17,60,False
2021-07-18,74,False
2021-07-19,58,False
2021-07-20,63,False
2021-07-21,63,False
2021-07-22,63,False
2021-07-23,60,False
2021-07-24,61,False
2021-07-25,65,False
2021-07-26,64,False
2021-07-27,64,False
2021-07-28,61,False
2021-07-29,64,False
2021-07-30,59,False
2021-07-31,62,False
2021-08-01,64,False
2021-08-02,59,False
2021-08-03,63,False
2021-08-04,58,False
2021-08-05,61,False
2021-08-06,61,False
2021-08-07,65,False
2021-08-08,67,False
2021-08-09,63,False
2021-08-10,64,False
2021-08-11,65,False
2021-08-12,59,False
2021-08-13,65,False
2021-08-14,54,False
2021-08-15,65,False
2021-08-16,58,False
2021-08-17,60,False
2021-08-18,59,False
2021-08-19,60,False
2021-08-20,58,False
2021-08-21,66,False
2021-08-22,59,False
2021-08-23,65,False
2021-08-24,59,False
2021-08-25,67,False
2021-08-26,62,False
2021-08-27,64,False
2021-08-28,62,False
2021-08-29,62,False
2021-08-30,62,False
2021-08-31,62,False
2021-09-01,60,False
2021-09-02,60,False
2021-09-03,63,False
2021-09-04,60,False
2021-09-05,59,False
2021-09-06,54,False
2021-09-07,53,False
2021-09-08,63,False
2021-09-09,65,False
2021-09-10,55,False
2021-09-11,68,False
2021-09-12,60,False
2021-09-13,65,False
2021-09-14,65,False
2021-09-15,67,False
2021-09-16,67,False
2021-09-17,67,False
2021-09-18,64,False
2021-09-19,62,False
2021-09-20,63,False
2021-09-21,61,False
2021-09-22,64,False
2021-09-23,68,False
2021-09-24,62,False
2021-09-25,59,False
2021-09-26,60,False
2021-09-27,62,False
2021-09-28,60,False
2021-09-29,66,False
2021-09-30,67,False
2021-10-01,65,False
2021-10-02,61,False
2021-10-03,59,False
2021-10-04,57,False
2021-10-05,63,False
2021-10-06,60,False
2021-10-07,64,False
2021-10-08,65,False
2021-10-09,78,False
2021-10-10,83,False
2021-10-11,77,False
2021-10-12,80,False
2021-10-13,79,False
2021-10-14,78,False
2021-10-15,91,False
2021-10-16,100,False
2021-10-17,89,False
2021-10-18,73,False
2021-10-19,73,False
2021-10-20,73,False
2021-10-21,72,False
2021-10-22,93,False
2021-10-23,100,False
2021-10-24,85,False
2021-10-25,73,False
2021-10-26,75,False
2021-10-27,68,False
2021-10-28,75,False
2021-10-29,91,False
2021-10-30,90,False
2021-10-31,81,False
2021-11-01,78,False
2021-11-02,73,False
2021-11-03,73,False
2021-11-04,67,False
2021-11-05,85,False
2021-11-06,82,False
2021-11-07,79,False
2021-11-08,66,False
2021-11-09,71,False
2021-11-10,69,False
2021-11-11,64,False
2021-11-12,68,False
2021-11-13,72,False
2021-11-14,62,False
2021-11-15,65,False
2021-11-16,59,False
2021-11-17,64,False
2021-11-18,63,False
2021-11-19,65,False
2021-11-20,61,False
2021-11-21,60,False
2021-11-22,60,False
2021-11-23,59,False
2021-11-24,61,False
2021-11-25,54,False
2021-11-26,60,False
2021-11-27,57,False
