date,EXC,isPartial
2018-02-14,62,False
2018-02-15,69,False
2018-02-16,73,False
2018-02-17,72,False
2018-02-18,87,False
2018-02-19,77,False
2018-02-20,78,False
2018-02-21,75,False
2018-02-22,79,False
2018-02-23,70,False
2018-02-24,75,False
2018-02-25,77,False
2018-02-26,76,False
2018-02-27,75,False
2018-02-28,73,False
2018-03-01,71,False
2018-03-02,77,False
2018-03-03,82,False
2018-03-04,84,False
2018-03-05,68,False
2018-03-06,71,False
2018-03-07,68,False
2018-03-08,71,False
2018-03-09,77,False
2018-03-10,84,False
2018-03-11,88,False
2018-03-12,86,False
2018-03-13,84,False
2018-03-14,77,False
2018-03-15,69,False
2018-03-16,87,False
2018-03-17,75,False
2018-03-18,78,False
2018-03-19,84,False
2018-03-20,82,False
2018-03-21,81,False
2018-03-22,76,False
2018-03-23,84,False
2018-03-24,85,False
2018-03-25,78,False
2018-03-26,86,False
2018-03-27,79,False
2018-03-28,88,False
2018-03-29,83,False
2018-03-30,82,False
2018-03-31,73,False
2018-04-01,89,False
2018-04-02,89,False
2018-04-03,86,False
2018-04-04,88,False
2018-04-05,82,False
2018-04-06,84,False
2018-04-07,78,False
2018-04-08,98,False
2018-04-09,90,False
2018-04-10,90,False
2018-04-11,83,False
2018-04-12,82,False
2018-04-13,82,False
2018-04-14,91,False
2018-04-15,95,False
2018-04-16,85,False
2018-04-17,89,False
2018-04-18,70,False
2018-04-19,78,False
2018-04-20,72,False
2018-04-21,79,False
2018-04-22,96,False
2018-04-23,95,False
2018-04-24,91,False
2018-04-25,84,False
2018-04-26,85,False
2018-04-27,78,False
2018-04-28,80,False
2018-04-29,93,False
2018-04-30,96,False
2018-05-01,86,False
2018-05-02,97,False
2018-05-03,97,False
2018-05-04,75,False
2018-05-05,89,False
2018-05-06,100,False
2018-05-07,89,False
2018-05-08,81,False
2018-05-09,84,False
2018-05-10,92,False
2018-05-11,82,False
2018-05-12,82,False
2018-05-13,89,False
2018-05-14,89,False
2018-05-15,100,False
2018-05-16,86,False
2018-05-17,85,False
2018-05-18,80,False
2018-05-19,83,False
2018-05-20,97,False
2018-05-21,90,False
2018-05-22,87,False
2018-05-23,86,False
2018-05-24,90,False
2018-05-25,79,False
2018-05-26,78,False
2018-05-27,91,False
2018-05-28,89,False
2018-05-29,93,False
2018-05-30,84,False
2018-05-31,79,False
2018-06-01,85,False
2018-06-02,84,False
2018-06-03,100,False
2018-06-04,88,False
2018-06-05,91,False
2018-06-06,82,False
2018-06-07,80,False
2018-06-08,92,False
2018-06-09,80,False
2018-06-10,92,False
2018-06-11,94,False
2018-06-12,78,False
2018-06-13,89,False
2018-06-14,89,False
2018-06-15,76,False
2018-06-16,69,False
2018-06-17,90,False
2018-06-18,83,False
2018-06-19,71,False
2018-06-20,80,False
2018-06-21,81,False
2018-06-22,70,False
2018-06-23,72,False
2018-06-24,80,False
2018-06-25,83,False
2018-06-26,79,False
2018-06-27,86,False
2018-06-28,68,False
2018-06-29,75,False
2018-06-30,68,False
2018-07-01,81,False
2018-07-02,79,False
2018-07-03,75,False
2018-07-04,81,False
2018-07-05,86,False
2018-07-06,78,False
2018-07-07,73,False
2018-07-08,83,False
2018-07-09,90,False
2018-07-10,79,False
2018-07-11,66,False
2018-07-12,77,False
2018-07-13,85,False
2018-07-14,78,False
2018-07-15,90,False
2018-07-16,80,False
2018-07-17,88,False
2018-07-18,86,False
2018-07-19,84,False
2018-07-20,78,False
2018-07-21,85,False
2018-07-22,97,False
2018-07-23,98,False
2018-07-24,75,False
2018-07-25,79,False
2018-07-26,79,False
2018-07-27,77,False
2018-07-28,82,False
2018-07-29,91,False
2018-07-30,78,False
2018-07-31,90,False
2018-08-01,89,False
2018-08-02,84,False
2018-08-03,73,False
2018-08-04,80,False
2018-08-05,86,False
2018-08-06,94,False
2018-08-07,89,False
2018-08-08,85,False
2018-08-09,78,False
2018-08-10,78,False
2018-08-11,78,False
2018-08-12,82,False
2018-08-13,82,False
2018-08-14,82,False
2018-08-15,90,False
2018-08-16,81,False
2018-08-17,80,False
2018-08-18,76,False
2018-08-19,89,False
2018-08-20,80,False
2018-08-21,90,False
2018-08-22,84,False
2018-08-23,86,False
2018-08-24,80,False
2018-08-25,88,False
2018-08-26,86,False
2018-08-27,91,False
2018-08-28,90,False
2018-08-29,78,False
2018-08-30,84,False
2018-08-31,83,False
2018-09-01,81,False
2018-09-02,93,False
2018-09-03,79,False
2018-09-04,89,False
2018-09-05,95,False
2018-09-06,82,False
2018-09-07,79,False
2018-09-08,84,False
2018-09-09,92,False
2018-09-10,90,False
2018-09-11,93,False
2018-09-12,77,False
2018-09-13,92,False
2018-09-14,70,False
2018-09-15,84,False
2018-09-16,90,False
2018-09-17,94,False
2018-09-18,80,False
2018-09-19,96,False
2018-09-20,87,False
2018-09-21,81,False
2018-09-22,84,False
2018-09-23,94,False
2018-09-24,83,False
2018-09-25,93,False
2018-09-26,83,False
2018-09-27,81,False
2018-09-28,85,False
2018-09-29,77,False
2018-09-30,96,False
2018-10-01,92,False
2018-10-02,84,False
2018-10-03,79,False
2018-10-04,91,False
2018-10-05,85,False
2018-10-06,91,False
2018-10-07,78,False
2018-10-08,87,False
2018-10-09,84,False
2018-10-10,87,False
2018-10-11,83,False
2018-10-12,78,False
2018-10-13,76,False
2018-10-14,100,False
2018-10-15,88,False
2018-10-16,85,False
2018-10-17,83,False
2018-10-18,86,False
2018-10-19,78,False
2018-10-20,86,False
2018-10-21,93,False
2018-10-22,88,False
2018-10-23,95,False
2018-10-24,76,False
2018-10-25,75,False
2018-10-26,73,False
2018-10-27,82,False
2018-10-28,88,False
2018-10-29,84,False
2018-10-30,86,False
2018-10-31,76,False
2018-11-01,84,False
2018-11-02,84,False
2018-11-03,84,False
2018-11-04,91,False
2018-11-05,88,False
2018-11-06,91,False
2018-11-07,78,False
2018-11-08,76,False
2018-11-09,83,False
2018-11-10,78,False
2018-11-11,97,False
2018-11-12,78,False
2018-11-13,80,False
2018-11-14,74,False
2018-11-15,81,False
2018-11-16,78,False
2018-11-17,77,False
2018-11-18,86,False
2018-11-19,81,False
2018-11-20,79,False
2018-11-21,75,False
2018-11-22,71,False
2018-11-23,72,False
2018-11-24,64,False
2018-11-25,84,False
2018-11-26,74,False
2018-11-27,74,False
2018-11-28,75,False
2018-11-29,68,False
2018-11-30,73,False
2018-12-01,73,False
2018-12-02,76,False
2018-12-03,74,False
2018-12-04,76,False
2018-12-05,71,False
2018-12-06,73,False
2018-12-07,72,False
2018-12-08,67,False
2018-12-09,83,False
2018-12-10,80,False
2018-12-11,79,False
2018-12-12,86,False
2018-12-13,78,False
2018-12-14,72,False
2018-12-15,71,False
2018-12-16,64,False
2018-12-17,80,False
2018-12-18,73,False
2018-12-19,73,False
2018-12-20,58,False
2018-12-21,65,False
2018-12-22,59,False
2018-12-23,72,False
2018-12-24,69,False
2018-12-25,73,False
2018-12-26,78,False
2018-12-27,70,False
2018-12-28,75,False
2018-12-29,69,False
2018-12-30,84,False
2018-12-31,77,False
2019-01-01,71,False
2019-01-02,77,False
2019-01-03,74,False
2019-01-04,77,False
2019-01-05,78,False
2019-01-06,76,False
2019-01-07,71,False
2019-01-08,80,False
2019-01-09,71,False
2019-01-10,63,False
2019-01-11,70,False
2019-01-12,63,False
2019-01-13,71,False
2019-01-14,69,False
2019-01-15,79,False
2019-01-16,69,False
2019-01-17,62,False
2019-01-18,71,False
2019-01-19,67,False
2019-01-20,70,False
2019-01-21,70,False
2019-01-22,65,False
2019-01-23,65,False
2019-01-24,65,False
2019-01-25,71,False
2019-01-26,63,False
2019-01-27,71,False
2019-01-28,76,False
2019-01-29,68,False
2019-01-30,74,False
2019-01-31,76,False
2019-02-01,70,False
2019-02-02,81,False
2019-02-03,75,False
2019-02-04,74,False
2019-02-05,73,False
2019-02-06,84,False
2019-02-07,68,False
2019-02-08,72,False
2019-02-09,75,False
2019-02-10,73,False
2019-02-11,73,False
2019-02-12,72,False
2019-02-13,75,False
2019-02-14,74,False
2019-02-15,71,False
2019-02-16,72,False
2019-02-17,92,False
2019-02-18,77,False
2019-02-19,85,False
2019-02-20,74,False
2019-02-21,74,False
2019-02-22,75,False
2019-02-23,81,False
2019-02-24,92,False
2019-02-25,77,False
2019-02-26,76,False
2019-02-27,80,False
2019-02-28,82,False
2019-03-01,73,False
2019-03-02,73,False
2019-03-03,83,False
2019-03-04,78,False
2019-03-05,76,False
2019-03-06,75,False
2019-03-07,74,False
2019-03-08,67,False
2019-03-09,78,False
2019-03-10,78,False
2019-03-11,82,False
2019-03-12,73,False
2019-03-13,81,False
2019-03-14,82,False
2019-03-15,76,False
2019-03-16,80,False
2019-03-17,84,False
2019-03-18,77,False
2019-03-19,90,False
2019-03-20,84,False
2019-03-21,78,False
2019-03-22,80,False
2019-03-23,72,False
2019-03-24,94,False
2019-03-25,95,False
2019-03-26,87,False
2019-03-27,84,False
2019-03-28,69,False
2019-03-29,78,False
2019-03-30,75,False
2019-03-31,86,False
2019-04-01,86,False
2019-04-02,88,False
2019-04-03,76,False
2019-04-04,83,False
2019-04-05,77,False
2019-04-06,83,False
2019-04-07,82,False
2019-04-08,89,False
2019-04-09,95,False
2019-04-10,87,False
2019-04-11,74,False
2019-04-12,82,False
2019-04-13,79,False
2019-04-14,87,False
2019-04-15,78,False
2019-04-16,80,False
2019-04-17,69,False
2019-04-18,85,False
2019-04-19,75,False
2019-04-20,72,False
2019-04-21,89,False
2019-04-22,90,False
2019-04-23,91,False
2019-04-24,89,False
2019-04-25,84,False
2019-04-26,88,False
2019-04-27,85,False
2019-04-28,85,False
2019-04-29,85,False
2019-04-30,80,False
2019-05-01,83,False
2019-05-02,82,False
2019-05-03,85,False
2019-05-04,77,False
2019-05-05,90,False
2019-05-06,95,False
2019-05-07,73,False
2019-05-08,94,False
2019-05-09,85,False
2019-05-10,81,False
2019-05-11,76,False
2019-05-12,76,False
2019-05-13,88,False
2019-05-14,89,False
2019-05-15,84,False
2019-05-16,81,False
2019-05-17,78,False
2019-05-18,88,False
2019-05-19,96,False
2019-05-20,100,False
2019-05-21,99,False
2019-05-22,87,False
2019-05-23,85,False
2019-05-24,79,False
2019-05-25,78,False
2019-05-26,87,False
2019-05-27,89,False
2019-05-28,83,False
2019-05-29,82,False
2019-05-30,80,False
2019-05-31,75,False
2019-06-01,66,False
2019-06-02,84,False
2019-06-03,83,False
2019-06-04,73,False
2019-06-05,80,False
2019-06-06,81,False
2019-06-07,72,False
2019-06-08,69,False
2019-06-09,82,False
2019-06-10,86,False
2019-06-11,82,False
2019-06-12,82,False
2019-06-13,82,False
2019-06-14,74,False
2019-06-15,72,False
2019-06-16,81,False
2019-06-17,77,False
2019-06-18,81,False
2019-06-19,80,False
2019-06-20,72,False
2019-06-21,78,False
2019-06-22,76,False
2019-06-23,76,False
2019-06-24,82,False
2019-06-25,82,False
2019-06-26,80,False
2019-06-27,69,False
2019-06-28,65,False
2019-06-29,70,False
2019-06-30,70,False
2019-07-01,96,False
2019-07-02,87,False
2019-07-03,85,False
2019-07-04,84,False
2019-07-05,85,False
2019-07-06,84,False
2019-07-07,89,False
2019-07-08,91,False
2019-07-09,90,False
2019-07-10,84,False
2019-07-11,73,False
2019-07-12,79,False
2019-07-13,79,False
2019-07-14,87,False
2019-07-15,93,False
2019-07-16,84,False
2019-07-17,86,False
2019-07-18,72,False
2019-07-19,88,False
2019-07-20,85,False
2019-07-21,85,False
2019-07-22,94,False
2019-07-23,81,False
2019-07-24,87,False
2019-07-25,75,False
2019-07-26,80,False
2019-07-27,77,False
2019-07-28,92,False
2019-07-29,89,False
2019-07-30,90,False
2019-07-31,88,False
2019-08-01,86,False
2019-08-02,84,False
2019-08-03,87,False
2019-08-04,85,False
2019-08-05,92,False
2019-08-06,81,False
2019-08-07,88,False
2019-08-08,85,False
2019-08-09,82,False
2019-08-10,91,False
2019-08-11,90,False
2019-08-12,93,False
2019-08-13,77,False
2019-08-14,79,False
2019-08-15,92,False
2019-08-16,77,False
2019-08-17,77,False
2019-08-18,92,False
2019-08-19,90,False
2019-08-20,83,False
2019-08-21,82,False
2019-08-22,90,False
2019-08-23,85,False
2019-08-24,77,False
2019-08-25,91,False
2019-08-26,95,False
2019-08-27,87,False
2019-08-28,86,False
2019-08-29,89,False
2019-08-30,75,False
2019-08-31,78,False
2019-09-01,87,False
2019-09-02,83,False
2019-09-03,87,False
2019-09-04,82,False
2019-09-05,89,False
2019-09-06,94,False
2019-09-07,85,False
2019-09-08,89,False
2019-09-09,84,False
2019-09-10,95,False
2019-09-11,74,False
2019-09-12,95,False
2019-09-13,83,False
2019-09-14,77,False
2019-09-15,93,False
2019-09-16,92,False
2019-09-17,100,False
2019-09-18,88,False
2019-09-19,90,False
2019-09-20,85,False
2019-09-21,75,False
2019-09-22,90,False
2019-09-23,91,False
2019-09-24,95,False
2019-09-25,87,False
2019-09-26,88,False
2019-09-27,79,False
2019-09-28,95,False
2019-09-29,100,False
2019-09-30,92,False
2019-10-01,87,False
2019-10-02,85,False
2019-10-03,83,False
2019-10-04,83,False
2019-10-05,90,False
2019-10-06,98,False
2019-10-07,89,False
2019-10-08,89,False
2019-10-09,83,False
2019-10-10,73,False
2019-10-11,83,False
2019-10-12,79,False
2019-10-13,79,False
2019-10-14,88,False
2019-10-15,76,False
2019-10-16,90,False
2019-10-17,92,False
2019-10-18,78,False
2019-10-19,92,False
2019-10-20,98,False
2019-10-21,89,False
2019-10-22,95,False
2019-10-23,76,False
2019-10-24,82,False
2019-10-25,77,False
2019-10-26,75,False
2019-10-27,92,False
2019-10-28,85,False
2019-10-29,78,False
2019-10-30,87,False
2019-10-31,73,False
2019-11-01,87,False
2019-11-02,77,False
2019-11-03,99,False
2019-11-04,87,False
2019-11-05,77,False
2019-11-06,78,False
2019-11-07,84,False
2019-11-08,77,False
2019-11-09,87,False
2019-11-10,74,False
2019-11-11,84,False
2019-11-12,76,False
2019-11-13,66,False
2019-11-14,73,False
2019-11-15,69,False
2019-11-16,70,False
2019-11-17,78,False
2019-11-18,80,False
2019-11-19,75,False
2019-11-20,77,False
2019-11-21,70,False
2019-11-22,75,False
2019-11-23,75,False
2019-11-24,83,False
2019-11-25,86,False
2019-11-26,80,False
2019-11-27,70,False
2019-11-28,78,False
2019-11-29,73,False
2019-11-30,64,False
2019-12-01,76,False
2019-12-02,75,False
2019-12-03,67,False
2019-12-04,72,False
2019-12-05,71,False
2019-12-06,68,False
2019-12-07,79,False
2019-12-08,78,False
2019-12-09,73,False
2019-12-10,69,False
2019-12-11,66,False
2019-12-12,73,False
2019-12-13,65,False
2019-12-14,73,False
2019-12-15,72,False
2019-12-16,78,False
2019-12-17,74,False
2019-12-18,66,False
2019-12-19,68,False
2019-12-20,74,False
2019-12-21,73,False
2019-12-22,66,False
2019-12-23,67,False
2019-12-24,78,False
2019-12-25,78,False
2019-12-26,86,False
2019-12-27,86,False
2019-12-28,83,False
2019-12-29,80,False
2019-12-30,71,False
2019-12-31,58,False
2020-01-01,58,False
2020-01-02,62,False
2020-01-03,58,False
2020-01-04,57,False
2020-01-05,65,False
2020-01-06,64,False
2020-01-07,61,False
2020-01-08,60,False
2020-01-09,60,False
2020-01-10,57,False
2020-01-11,58,False
2020-01-12,69,False
2020-01-13,70,False
2020-01-14,63,False
2020-01-15,67,False
2020-01-16,68,False
2020-01-17,58,False
2020-01-18,61,False
2020-01-19,67,False
2020-01-20,64,False
2020-01-21,56,False
2020-01-22,66,False
2020-01-23,61,False
2020-01-24,57,False
2020-01-25,61,False
2020-01-26,65,False
2020-01-27,60,False
2020-01-28,63,False
2020-01-29,70,False
2020-01-30,61,False
2020-01-31,61,False
2020-02-01,58,False
2020-02-02,66,False
2020-02-03,74,False
2020-02-04,59,False
2020-02-05,65,False
2020-02-06,58,False
2020-02-07,60,False
2020-02-08,55,False
2020-02-09,68,False
2020-02-10,61,False
2020-02-11,68,False
2020-02-12,65,False
2020-02-13,59,False
2020-02-14,61,False
2020-02-15,60,False
2020-02-16,71,False
2020-02-17,70,False
2020-02-18,76,False
2020-02-19,68,False
2020-02-20,64,False
2020-02-21,59,False
2020-02-22,64,False
2020-02-23,66,False
2020-02-24,62,False
2020-02-25,59,False
2020-02-26,65,False
2020-02-27,60,False
2020-02-28,58,False
2020-02-29,56,False
2020-03-01,68,False
2020-03-02,70,False
2020-03-03,69,False
2020-03-04,61,False
2020-03-05,59,False
2020-03-06,66,False
2020-03-07,63,False
2020-03-08,65,False
2020-03-09,70,False
2020-03-10,67,False
2020-03-11,63,False
2020-03-12,58,False
2020-03-13,54,False
2020-03-14,67,False
2020-03-15,64,False
2020-03-16,60,False
2020-03-17,63,False
2020-03-18,54,False
2020-03-19,55,False
2020-03-20,62,False
2020-03-21,62,False
2020-03-22,60,False
2020-03-23,67,False
2020-03-24,61,False
2020-03-25,58,False
2020-03-26,56,False
2020-03-27,60,False
2020-03-28,69,False
2020-03-29,80,False
2020-03-30,70,False
2020-03-31,68,False
2020-04-01,66,False
2020-04-02,66,False
2020-04-03,63,False
2020-04-04,73,False
2020-04-05,79,False
2020-04-06,79,False
2020-04-07,74,False
2020-04-08,72,False
2020-04-09,66,False
2020-04-10,78,False
2020-04-11,75,False
2020-04-12,84,False
2020-04-13,77,False
2020-04-14,78,False
2020-04-15,75,False
2020-04-16,67,False
2020-04-17,68,False
2020-04-18,79,False
2020-04-19,82,False
2020-04-20,78,False
2020-04-21,79,False
2020-04-22,75,False
2020-04-23,80,False
2020-04-24,74,False
2020-04-25,81,False
2020-04-26,80,False
2020-04-27,88,False
2020-04-28,78,False
2020-04-29,72,False
2020-04-30,78,False
2020-05-01,84,False
2020-05-02,82,False
2020-05-03,83,False
2020-05-04,79,False
2020-05-05,83,False
2020-05-06,74,False
2020-05-07,75,False
2020-05-08,82,False
2020-05-09,80,False
2020-05-10,92,False
2020-05-11,85,False
2020-05-12,80,False
2020-05-13,75,False
2020-05-14,80,False
2020-05-15,73,False
2020-05-16,78,False
2020-05-17,84,False
2020-05-18,80,False
2020-05-19,81,False
2020-05-20,78,False
2020-05-21,71,False
2020-05-22,77,False
2020-05-23,83,False
2020-05-24,100,False
2020-05-25,90,False
2020-05-26,85,False
2020-05-27,70,False
2020-05-28,82,False
2020-05-29,73,False
2020-05-30,70,False
2020-05-31,84,False
2020-06-01,77,False
2020-06-02,76,False
2020-06-03,85,False
2020-06-04,74,False
2020-06-05,72,False
2020-06-06,71,False
2020-06-07,87,False
2020-06-08,86,False
2020-06-09,81,False
2020-06-10,79,False
2020-06-11,79,False
2020-06-12,71,False
2020-06-13,80,False
2020-06-14,78,False
2020-06-15,82,False
2020-06-16,84,False
2020-06-17,73,False
2020-06-18,67,False
2020-06-19,75,False
2020-06-20,74,False
2020-06-21,75,False
2020-06-22,83,False
2020-06-23,66,False
2020-06-24,74,False
2020-06-25,65,False
2020-06-26,73,False
2020-06-27,68,False
2020-06-28,88,False
2020-06-29,72,False
2020-06-30,72,False
2020-07-01,74,False
2020-07-02,63,False
2020-07-03,66,False
2020-07-04,73,False
2020-07-05,66,False
2020-07-06,71,False
2020-07-07,66,False
2020-07-08,71,False
2020-07-09,64,False
2020-07-10,62,False
2020-07-11,66,False
2020-07-12,69,False
2020-07-13,68,False
2020-07-14,66,False
2020-07-15,65,False
2020-07-16,64,False
2020-07-17,67,False
2020-07-18,69,False
2020-07-19,68,False
2020-07-20,71,False
2020-07-21,70,False
2020-07-22,66,False
2020-07-23,67,False
2020-07-24,69,False
2020-07-25,59,False
2020-07-26,69,False
2020-07-27,66,False
2020-07-28,74,False
2020-07-29,66,False
2020-07-30,61,False
2020-07-31,66,False
2020-08-01,60,False
2020-08-02,62,False
2020-08-03,69,False
2020-08-04,60,False
2020-08-05,60,False
2020-08-06,63,False
2020-08-07,62,False
2020-08-08,60,False
2020-08-09,73,False
2020-08-10,63,False
2020-08-11,63,False
2020-08-12,62,False
2020-08-13,61,False
2020-08-14,61,False
2020-08-15,57,False
2020-08-16,72,False
2020-08-17,66,False
2020-08-18,67,False
2020-08-19,61,False
2020-08-20,60,False
2020-08-21,70,False
2020-08-22,64,False
2020-08-23,68,False
2020-08-24,70,False
2020-08-25,66,False
2020-08-26,67,False
2020-08-27,67,False
2020-08-28,60,False
2020-08-29,60,False
2020-08-30,73,False
2020-08-31,64,False
2020-09-01,59,False
2020-09-02,63,False
2020-09-03,61,False
2020-09-04,63,False
2020-09-05,66,False
2020-09-06,65,False
2020-09-07,67,False
2020-09-08,65,False
2020-09-09,63,False
2020-09-10,58,False
2020-09-11,60,False
2020-09-12,61,False
2020-09-13,67,False
2020-09-14,69,False
2020-09-15,69,False
2020-09-16,86,False
2020-09-17,100,False
2020-09-18,83,False
2020-09-19,66,False
2020-09-20,75,False
2020-09-21,66,False
2020-09-22,68,False
2020-09-23,65,False
2020-09-24,60,False
2020-09-25,63,False
2020-09-26,62,False
2020-09-27,71,False
2020-09-28,73,False
2020-09-29,65,False
2020-09-30,67,False
2020-10-01,62,False
2020-10-02,61,False
2020-10-03,64,False
2020-10-04,69,False
2020-10-05,65,False
2020-10-06,62,False
2020-10-07,58,False
2020-10-08,62,False
2020-10-09,62,False
2020-10-10,59,False
2020-10-11,66,False
2020-10-12,64,False
2020-10-13,63,False
2020-10-14,64,False
2020-10-15,61,False
2020-10-16,58,False
2020-10-17,71,False
2020-10-18,70,False
2020-10-19,69,False
2020-10-20,63,False
2020-10-21,58,False
2020-10-22,65,False
2020-10-23,60,False
2020-10-24,61,False
2020-10-25,67,False
2020-10-26,61,False
2020-10-27,63,False
2020-10-28,65,False
2020-10-29,52,False
2020-10-30,60,False
2020-10-31,61,False
2020-11-01,72,False
2020-11-02,68,False
2020-11-03,67,False
2020-11-04,61,False
2020-11-05,58,False
2020-11-06,62,False
2020-11-07,66,False
2020-11-08,68,False
2020-11-09,72,False
2020-11-10,72,False
2020-11-11,65,False
2020-11-12,68,False
2020-11-13,64,False
2020-11-14,73,False
2020-11-15,82,False
2020-11-16,69,False
2020-11-17,64,False
2020-11-18,63,False
2020-11-19,59,False
2020-11-20,62,False
2020-11-21,64,False
2020-11-22,72,False
2020-11-23,67,False
2020-11-24,67,False
2020-11-25,65,False
2020-11-26,55,False
2020-11-27,54,False
2020-11-28,68,False
2020-11-29,73,False
2020-11-30,56,False
2020-12-01,60,False
2020-12-02,59,False
2020-12-03,51,False
2020-12-04,52,False
2020-12-05,55,False
2020-12-06,63,False
2020-12-07,67,False
2020-12-08,61,False
2020-12-09,60,False
2020-12-10,51,False
2020-12-11,54,False
2020-12-12,55,False
2020-12-13,61,False
2020-12-14,61,False
2020-12-15,59,False
2020-12-16,58,False
2020-12-17,53,False
2020-12-18,53,False
2020-12-19,55,False
2020-12-20,58,False
2020-12-21,57,False
2020-12-22,58,False
2020-12-23,64,False
2020-12-24,56,False
2020-12-25,62,False
2020-12-26,60,False
2020-12-27,68,False
2020-12-28,52,False
2020-12-29,62,False
2020-12-30,59,False
2020-12-31,52,False
2021-01-01,75,False
2021-01-02,80,False
2021-01-03,82,False
2021-01-04,71,False
2021-01-05,75,False
2021-01-06,82,False
2021-01-07,75,False
2021-01-08,80,False
2021-01-09,77,False
2021-01-10,86,False
2021-01-11,72,False
2021-01-12,68,False
2021-01-13,71,False
2021-01-14,73,False
2021-01-15,79,False
2021-01-16,82,False
2021-01-17,78,False
2021-01-18,76,False
2021-01-19,78,False
2021-01-20,78,False
2021-01-21,86,False
2021-01-22,75,False
2021-01-23,79,False
2021-01-24,84,False
2021-01-25,79,False
2021-01-26,79,False
2021-01-27,70,False
2021-01-28,71,False
2021-01-29,80,False
2021-01-30,88,False
2021-01-31,95,False
2021-02-01,86,False
2021-02-02,81,False
2021-02-03,74,False
2021-02-04,73,False
2021-02-05,79,False
2021-02-06,75,False
2021-02-07,87,False
2021-02-08,77,False
2021-02-09,76,False
2021-02-10,81,False
2021-02-11,67,False
2021-02-12,69,False
2021-02-13,75,False
2021-02-14,82,False
2021-02-15,75,False
2021-02-16,84,False
2021-02-17,77,False
2021-02-18,73,False
2021-02-19,71,False
2021-02-20,81,False
2021-02-21,92,False
2021-02-22,84,False
2021-02-23,85,False
2021-02-24,87,False
2021-02-25,83,False
2021-02-26,80,False
2021-02-27,92,False
2021-02-28,93,False
2021-03-01,94,False
2021-03-02,91,False
2021-03-03,73,False
2021-03-04,84,False
2021-03-05,86,False
2021-03-06,93,False
2021-03-07,97,False
2021-03-08,91,False
2021-03-09,90,False
2021-03-10,82,False
2021-03-11,76,False
2021-03-12,78,False
2021-03-13,86,False
2021-03-14,90,False
2021-03-15,94,False
2021-03-16,86,False
2021-03-17,86,False
2021-03-18,83,False
2021-03-19,83,False
2021-03-20,91,False
2021-03-21,98,False
2021-03-22,91,False
2021-03-23,86,False
2021-03-24,86,False
2021-03-25,81,False
2021-03-26,77,False
2021-03-27,87,False
2021-03-28,93,False
2021-03-29,90,False
2021-03-30,89,False
2021-03-31,84,False
2021-04-01,85,False
2021-04-02,83,False
2021-04-03,92,False
2021-04-04,95,False
2021-04-05,95,False
2021-04-06,95,False
2021-04-07,78,False
2021-04-08,87,False
2021-04-09,87,False
2021-04-10,96,False
2021-04-11,100,False
2021-04-12,99,False
2021-04-13,82,False
2021-04-14,86,False
2021-04-15,89,False
2021-04-16,77,False
2021-04-17,87,False
2021-04-18,89,False
2021-04-19,95,False
2021-04-20,86,False
2021-04-21,84,False
2021-04-22,81,False
2021-04-23,82,False
2021-04-24,75,False
2021-04-25,92,False
2021-04-26,87,False
2021-04-27,80,False
2021-04-28,81,False
2021-04-29,85,False
2021-04-30,82,False
2021-05-01,76,False
2021-05-02,84,False
2021-05-03,85,False
2021-05-04,92,False
2021-05-05,89,False
2021-05-06,84,False
2021-05-07,86,False
2021-05-08,78,False
2021-05-09,90,False
2021-05-10,88,False
2021-05-11,84,False
2021-05-12,81,False
2021-05-13,87,False
2021-05-14,70,False
2021-05-15,81,False
2021-05-16,80,False
2021-05-17,87,False
2021-05-18,91,False
2021-05-19,86,False
2021-05-20,75,False
2021-05-21,75,False
2021-05-22,79,False
2021-05-23,78,False
2021-05-24,86,False
2021-05-25,88,False
2021-05-26,80,False
2021-05-27,82,False
2021-05-28,72,False
2021-05-29,76,False
2021-05-30,86,False
2021-05-31,78,False
2021-06-01,88,False
2021-06-02,82,False
2021-06-03,75,False
2021-06-04,72,False
2021-06-05,73,False
2021-06-06,79,False
2021-06-07,72,False
2021-06-08,76,False
2021-06-09,66,False
2021-06-10,80,False
2021-06-11,69,False
2021-06-12,66,False
2021-06-13,81,False
2021-06-14,76,False
2021-06-15,67,False
2021-06-16,75,False
2021-06-17,73,False
2021-06-18,58,False
2021-06-19,59,False
2021-06-20,80,False
2021-06-21,70,False
2021-06-22,65,False
2021-06-23,70,False
2021-06-24,63,False
2021-06-25,67,False
2021-06-26,66,False
2021-06-27,70,False
2021-06-28,78,False
2021-06-29,62,False
2021-06-30,58,False
2021-07-01,80,False
2021-07-02,69,False
2021-07-03,71,False
2021-07-04,79,False
2021-07-05,80,False
2021-07-06,80,False
2021-07-07,82,False
2021-07-08,80,False
2021-07-09,76,False
2021-07-10,84,False
2021-07-11,78,False
2021-07-12,76,False
2021-07-13,95,False
2021-07-14,74,False
2021-07-15,83,False
2021-07-16,84,False
2021-07-17,82,False
2021-07-18,86,False
2021-07-19,86,False
2021-07-20,79,False
2021-07-21,83,False
2021-07-22,77,False
2021-07-23,77,False
2021-07-24,85,False
2021-07-25,96,False
2021-07-26,92,False
2021-07-27,82,False
2021-07-28,77,False
2021-07-29,76,False
2021-07-30,74,False
2021-07-31,75,False
2021-08-01,91,False
2021-08-02,87,False
2021-08-03,89,False
2021-08-04,85,False
2021-08-05,81,False
2021-08-06,78,False
2021-08-07,81,False
