date,FANG,isPartial
2015-06-06,69,False
2015-06-07,65,False
2015-06-08,58,False
2015-06-09,56,False
2015-06-10,61,False
2015-06-11,67,False
2015-06-12,61,False
2015-06-13,63,False
2015-06-14,64,False
2015-06-15,57,False
2015-06-16,56,False
2015-06-17,55,False
2015-06-18,56,False
2015-06-19,69,False
2015-06-20,63,False
2015-06-21,68,False
2015-06-22,64,False
2015-06-23,62,False
2015-06-24,58,False
2015-06-25,60,False
2015-06-26,58,False
2015-06-27,63,False
2015-06-28,69,False
2015-06-29,56,False
2015-06-30,57,False
2015-07-01,52,False
2015-07-02,55,False
2015-07-03,60,False
2015-07-04,61,False
2015-07-05,62,False
2015-07-06,53,False
2015-07-07,54,False
2015-07-08,53,False
2015-07-09,54,False
2015-07-10,51,False
2015-07-11,59,False
2015-07-12,55,False
2015-07-13,53,False
2015-07-14,100,False
2015-07-15,92,False
2015-07-16,80,False
2015-07-17,75,False
2015-07-18,79,False
2015-07-19,82,False
2015-07-20,65,False
2015-07-21,65,False
2015-07-22,57,False
2015-07-23,57,False
2015-07-24,57,False
2015-07-25,64,False
2015-07-26,61,False
2015-07-27,58,False
2015-07-28,54,False
2015-07-29,53,False
2015-07-30,61,False
2015-07-31,58,False
2015-08-01,59,False
2015-08-02,67,False
2015-08-03,58,False
2015-08-04,63,False
2015-08-05,67,False
2015-08-06,62,False
2015-08-07,62,False
2015-08-08,68,False
2015-08-09,67,False
2015-08-10,61,False
2015-08-11,62,False
2015-08-12,63,False
2015-08-13,60,False
2015-08-14,64,False
2015-08-15,68,False
2015-08-16,67,False
2015-08-17,61,False
2015-08-18,58,False
2015-08-19,52,False
2015-08-20,58,False
2015-08-21,56,False
2015-08-22,58,False
2015-08-23,59,False
2015-08-24,53,False
2015-08-25,52,False
2015-08-26,53,False
2015-08-27,48,False
2015-08-28,48,False
2015-08-29,61,False
2015-08-30,61,False
2015-08-31,56,False
2015-09-01,48,False
2015-09-02,53,False
2015-09-03,54,False
2015-09-04,53,False
2015-09-05,56,False
2015-09-06,70,False
2015-09-07,56,False
2015-09-08,53,False
2015-09-09,50,False
2015-09-10,52,False
2015-09-11,47,False
2015-09-12,54,False
2015-09-13,57,False
2015-09-14,53,False
2015-09-15,52,False
2015-09-16,55,False
2015-09-17,48,False
2015-09-18,55,False
2015-09-19,52,False
2015-09-20,52,False
2015-09-21,51,False
2015-09-22,49,False
2015-09-23,52,False
2015-09-24,51,False
2015-09-25,51,False
2015-09-26,51,False
2015-09-27,51,False
2015-09-28,46,False
2015-09-29,50,False
2015-09-30,50,False
2015-10-01,51,False
2015-10-02,53,False
2015-10-03,54,False
2015-10-04,57,False
2015-10-05,51,False
2015-10-06,47,False
2015-10-07,44,False
2015-10-08,48,False
2015-10-09,47,False
2015-10-10,65,False
2015-10-11,55,False
2015-10-12,53,False
2015-10-13,55,False
2015-10-14,52,False
2015-10-15,47,False
2015-10-16,49,False
2015-10-17,53,False
2015-10-18,59,False
2015-10-19,49,False
2015-10-20,48,False
2015-10-21,55,False
2015-10-22,56,False
2015-10-23,54,False
2015-10-24,53,False
2015-10-25,56,False
2015-10-26,50,False
2015-10-27,54,False
2015-10-28,53,False
2015-10-29,55,False
2015-10-30,54,False
2015-10-31,61,False
2015-11-01,53,False
2015-11-02,53,False
2015-11-03,50,False
2015-11-04,48,False
2015-11-05,49,False
2015-11-06,49,False
2015-11-07,57,False
2015-11-08,48,False
2015-11-09,51,False
2015-11-10,48,False
2015-11-11,49,False
2015-11-12,47,False
2015-11-13,48,False
2015-11-14,44,False
2015-11-15,51,False
2015-11-16,50,False
2015-11-17,46,False
2015-11-18,49,False
2015-11-19,48,False
2015-11-20,43,False
2015-11-21,51,False
2015-11-22,51,False
2015-11-23,48,False
2015-11-24,46,False
2015-11-25,46,False
2015-11-26,44,False
2015-11-27,46,False
2015-11-28,54,False
2015-11-29,54,False
2015-11-30,48,False
2015-12-01,48,False
2015-12-02,72,False
2015-12-03,68,False
2015-12-04,65,False
2015-12-05,76,False
2015-12-06,79,False
2015-12-07,62,False
2015-12-08,63,False
2015-12-09,56,False
2015-12-10,55,False
2015-12-11,56,False
2015-12-12,59,False
2015-12-13,59,False
2015-12-14,58,False
2015-12-15,57,False
2015-12-16,55,False
2015-12-17,59,False
2015-12-18,60,False
2015-12-19,58,False
2015-12-20,59,False
2015-12-21,61,False
2015-12-22,60,False
2015-12-23,53,False
2015-12-24,59,False
2015-12-25,53,False
2015-12-26,68,False
2015-12-27,58,False
2015-12-28,56,False
2015-12-29,56,False
2015-12-30,62,False
2015-12-31,62,False
2016-01-01,70,False
2016-01-02,70,False
2016-01-03,63,False
2016-01-04,67,False
2016-01-05,69,False
2016-01-06,71,False
2016-01-07,71,False
2016-01-08,73,False
2016-01-09,67,False
2016-01-10,64,False
2016-01-11,67,False
2016-01-12,63,False
2016-01-13,70,False
2016-01-14,63,False
2016-01-15,61,False
2016-01-16,65,False
2016-01-17,65,False
2016-01-18,63,False
2016-01-19,64,False
2016-01-20,62,False
2016-01-21,68,False
2016-01-22,62,False
2016-01-23,74,False
2016-01-24,62,False
2016-01-25,62,False
2016-01-26,65,False
2016-01-27,75,False
2016-01-28,69,False
2016-01-29,67,False
2016-01-30,75,False
2016-01-31,73,False
2016-02-01,66,False
2016-02-02,62,False
2016-02-03,65,False
2016-02-04,65,False
2016-02-05,73,False
2016-02-06,67,False
2016-02-07,79,False
2016-02-08,69,False
2016-02-09,65,False
2016-02-10,67,False
2016-02-11,67,False
2016-02-12,64,False
2016-02-13,71,False
2016-02-14,68,False
2016-02-15,61,False
2016-02-16,68,False
2016-02-17,73,False
2016-02-18,71,False
2016-02-19,74,False
2016-02-20,67,False
2016-02-21,84,False
2016-02-22,76,False
2016-02-23,59,False
2016-02-24,66,False
2016-02-25,68,False
2016-02-26,64,False
2016-02-27,70,False
2016-02-28,74,False
2016-02-29,65,False
2016-03-01,69,False
2016-03-02,67,False
2016-03-03,65,False
2016-03-04,65,False
2016-03-05,66,False
2016-03-06,75,False
2016-03-07,63,False
2016-03-08,62,False
2016-03-09,58,False
2016-03-10,63,False
2016-03-11,69,False
2016-03-12,68,False
2016-03-13,63,False
2016-03-14,69,False
2016-03-15,58,False
2016-03-16,59,False
2016-03-17,64,False
2016-03-18,64,False
2016-03-19,59,False
2016-03-20,65,False
2016-03-21,69,False
2016-03-22,61,False
2016-03-23,64,False
2016-03-24,63,False
2016-03-25,67,False
2016-03-26,67,False
2016-03-27,64,False
2016-03-28,68,False
2016-03-29,63,False
2016-03-30,64,False
2016-03-31,57,False
2016-04-01,66,False
2016-04-02,61,False
2016-04-03,63,False
2016-04-04,66,False
2016-04-05,64,False
2016-04-06,59,False
2016-04-07,62,False
2016-04-08,67,False
2016-04-09,70,False
2016-04-10,67,False
2016-04-11,66,False
2016-04-12,61,False
2016-04-13,65,False
2016-04-14,63,False
2016-04-15,70,False
2016-04-16,66,False
2016-04-17,76,False
2016-04-18,65,False
2016-04-19,73,False
2016-04-20,63,False
2016-04-21,65,False
2016-04-22,63,False
2016-04-23,65,False
2016-04-24,69,False
2016-04-25,63,False
2016-04-26,71,False
2016-04-27,66,False
2016-04-28,66,False
2016-04-29,73,False
2016-04-30,70,False
2016-05-01,74,False
2016-05-02,61,False
2016-05-03,61,False
2016-05-04,61,False
2016-05-05,69,False
2016-05-06,78,False
2016-05-07,100,False
2016-05-08,100,False
2016-05-09,76,False
2016-05-10,71,False
2016-05-11,70,False
2016-05-12,68,False
2016-05-13,66,False
2016-05-14,85,False
2016-05-15,78,False
2016-05-16,71,False
2016-05-17,64,False
2016-05-18,61,False
2016-05-19,67,False
2016-05-20,68,False
2016-05-21,78,False
2016-05-22,75,False
2016-05-23,68,False
2016-05-24,65,False
2016-05-25,64,False
2016-05-26,63,False
2016-05-27,67,False
2016-05-28,71,False
2016-05-29,71,False
2016-05-30,59,False
2016-05-31,66,False
2016-06-01,62,False
2016-06-02,65,False
2016-06-03,61,False
2016-06-04,72,False
2016-06-05,71,False
2016-06-06,60,False
2016-06-07,64,False
2016-06-08,59,False
2016-06-09,61,False
2016-06-10,57,False
2016-06-11,68,False
2016-06-12,68,False
2016-06-13,59,False
2016-06-14,56,False
2016-06-15,60,False
2016-06-16,64,False
2016-06-17,66,False
2016-06-18,64,False
2016-06-19,65,False
2016-06-20,58,False
2016-06-21,63,False
2016-06-22,59,False
2016-06-23,59,False
2016-06-24,60,False
2016-06-25,69,False
2016-06-26,68,False
2016-06-27,61,False
2016-06-28,60,False
2016-06-29,57,False
2016-06-30,62,False
2016-07-01,73,False
2016-07-02,71,False
2016-07-03,81,False
2016-07-04,61,False
2016-07-05,76,False
2016-07-06,78,False
2016-07-07,76,False
2016-07-08,83,False
2016-07-09,84,False
2016-07-10,84,False
2016-07-11,80,False
2016-07-12,71,False
2016-07-13,73,False
2016-07-14,74,False
2016-07-15,74,False
2016-07-16,77,False
2016-07-17,85,False
2016-07-18,77,False
2016-07-19,73,False
2016-07-20,69,False
2016-07-21,77,False
2016-07-22,77,False
2016-07-23,86,False
2016-07-24,80,False
2016-07-25,83,False
2016-07-26,74,False
2016-07-27,81,False
2016-07-28,78,False
2016-07-29,83,False
2016-07-30,88,False
2016-07-31,93,False
2016-08-01,82,False
2016-08-02,85,False
2016-08-03,79,False
2016-08-04,71,False
2016-08-05,79,False
2016-08-06,78,False
2016-08-07,79,False
2016-08-08,78,False
2016-08-09,74,False
2016-08-10,66,False
2016-08-11,64,False
2016-08-12,69,False
2016-08-13,73,False
2016-08-14,76,False
2016-08-15,69,False
2016-08-16,68,False
2016-08-17,71,False
2016-08-18,63,False
2016-08-19,72,False
2016-08-20,69,False
2016-08-21,70,False
2016-08-22,73,False
2016-08-23,79,False
2016-08-24,65,False
2016-08-25,72,False
2016-08-26,73,False
2016-08-27,74,False
2016-08-28,83,False
2016-08-29,74,False
2016-08-30,71,False
2016-08-31,66,False
2016-09-01,83,False
2016-09-02,81,False
2016-09-03,93,False
2016-09-04,91,False
2016-09-05,78,False
2016-09-06,85,False
2016-09-07,75,False
2016-09-08,73,False
2016-09-09,65,False
2016-09-10,83,False
2016-09-11,87,False
2016-09-12,79,False
2016-09-13,77,False
2016-09-14,73,False
2016-09-15,77,False
2016-09-16,75,False
2016-09-17,80,False
2016-09-18,77,False
2016-09-19,69,False
2016-09-20,65,False
2016-09-21,68,False
2016-09-22,70,False
2016-09-23,68,False
2016-09-24,69,False
2016-09-25,76,False
2016-09-26,62,False
2016-09-27,74,False
2016-09-28,71,False
2016-09-29,59,False
2016-09-30,73,False
2016-10-01,67,False
2016-10-02,85,False
2016-10-03,74,False
2016-10-04,76,False
2016-10-05,69,False
2016-10-06,66,False
2016-10-07,68,False
2016-10-08,71,False
2016-10-09,69,False
2016-10-10,74,False
2016-10-11,73,False
2016-10-12,78,False
2016-10-13,69,False
2016-10-14,74,False
2016-10-15,84,False
2016-10-16,72,False
2016-10-17,72,False
2016-10-18,72,False
2016-10-19,68,False
2016-10-20,69,False
2016-10-21,67,False
2016-10-22,79,False
2016-10-23,80,False
2016-10-24,71,False
2016-10-25,69,False
2016-10-26,68,False
2016-10-27,69,False
2016-10-28,73,False
2016-10-29,79,False
2016-10-30,73,False
2016-10-31,72,False
2016-11-01,73,False
2016-11-02,63,False
2016-11-03,74,False
2016-11-04,70,False
2016-11-05,71,False
2016-11-06,72,False
2016-11-07,65,False
2016-11-08,61,False
2016-11-09,60,False
2016-11-10,74,False
2016-11-11,86,False
2016-11-12,76,False
2016-11-13,84,False
2016-11-14,69,False
2016-11-15,69,False
2016-11-16,67,False
2016-11-17,70,False
2016-11-18,78,False
2016-11-19,71,False
2016-11-20,72,False
2016-11-21,69,False
2016-11-22,64,False
2016-11-23,69,False
2016-11-24,66,False
2016-11-25,64,False
2016-11-26,76,False
2016-11-27,77,False
2016-11-28,80,False
2016-11-29,62,False
2016-11-30,74,False
2016-12-01,72,False
2016-12-02,72,False
2016-12-03,72,False
2016-12-04,72,False
2016-12-05,69,False
2016-12-06,73,False
2016-12-07,74,False
2016-12-08,69,False
2016-12-09,78,False
2016-12-10,83,False
2016-12-11,100,False
2016-12-12,75,False
2016-12-13,70,False
2016-12-14,78,False
2016-12-15,73,False
2016-12-16,79,False
2016-12-17,72,False
2016-12-18,76,False
2016-12-19,72,False
2016-12-20,65,False
2016-12-21,67,False
2016-12-22,66,False
2016-12-23,65,False
2016-12-24,69,False
2016-12-25,67,False
2016-12-26,68,False
2016-12-27,82,False
2016-12-28,74,False
2016-12-29,75,False
2016-12-30,88,False
2016-12-31,79,False
2017-01-01,79,False
2017-01-02,71,False
2017-01-03,74,False
2017-01-04,67,False
2017-01-05,71,False
2017-01-06,81,False
2017-01-07,75,False
2017-01-08,83,False
2017-01-09,64,False
2017-01-10,66,False
2017-01-11,66,False
2017-01-12,76,False
2017-01-13,65,False
2017-01-14,72,False
2017-01-15,69,False
2017-01-16,67,False
2017-01-17,64,False
2017-01-18,68,False
2017-01-19,63,False
2017-01-20,71,False
2017-01-21,72,False
2017-01-22,71,False
2017-01-23,64,False
2017-01-24,67,False
2017-01-25,70,False
2017-01-26,67,False
2017-01-27,69,False
2017-01-28,76,False
2017-01-29,79,False
2017-01-30,65,False
2017-01-31,67,False
2017-02-01,61,False
2017-02-02,67,False
2017-02-03,66,False
2017-02-04,71,False
2017-02-05,79,False
2017-02-06,63,False
2017-02-07,64,False
2017-02-08,72,False
2017-02-09,76,False
2017-02-10,72,False
2017-02-11,74,False
2017-02-12,70,False
2017-02-13,68,False
2017-02-14,70,False
2017-02-15,59,False
2017-02-16,60,False
2017-02-17,68,False
2017-02-18,61,False
2017-02-19,68,False
2017-02-20,64,False
2017-02-21,66,False
2017-02-22,66,False
2017-02-23,64,False
2017-02-24,61,False
2017-02-25,70,False
2017-02-26,77,False
2017-02-27,65,False
2017-02-28,70,False
2017-03-01,64,False
2017-03-02,66,False
2017-03-03,67,False
2017-03-04,76,False
2017-03-05,75,False
2017-03-06,70,False
2017-03-07,68,False
2017-03-08,70,False
2017-03-09,65,False
2017-03-10,76,False
2017-03-11,74,False
2017-03-12,76,False
2017-03-13,74,False
2017-03-14,73,False
2017-03-15,73,False
2017-03-16,66,False
2017-03-17,73,False
2017-03-18,71,False
2017-03-19,75,False
2017-03-20,72,False
2017-03-21,70,False
2017-03-22,64,False
2017-03-23,70,False
2017-03-24,66,False
2017-03-25,76,False
2017-03-26,74,False
2017-03-27,69,False
2017-03-28,76,False
2017-03-29,71,False
2017-03-30,84,False
2017-03-31,77,False
2017-04-01,76,False
2017-04-02,78,False
2017-04-03,70,False
2017-04-04,72,False
2017-04-05,65,False
2017-04-06,68,False
2017-04-07,76,False
2017-04-08,68,False
2017-04-09,74,False
2017-04-10,66,False
2017-04-11,66,False
2017-04-12,64,False
2017-04-13,70,False
2017-04-14,66,False
2017-04-15,72,False
2017-04-16,82,False
2017-04-17,72,False
2017-04-18,82,False
2017-04-19,100,False
2017-04-20,76,False
2017-04-21,71,False
2017-04-22,75,False
2017-04-23,76,False
2017-04-24,69,False
2017-04-25,72,False
2017-04-26,66,False
2017-04-27,67,False
2017-04-28,67,False
2017-04-29,71,False
2017-04-30,79,False
2017-05-01,76,False
2017-05-02,64,False
2017-05-03,64,False
2017-05-04,62,False
2017-05-05,70,False
2017-05-06,74,False
2017-05-07,72,False
2017-05-08,64,False
2017-05-09,65,False
2017-05-10,66,False
2017-05-11,63,False
2017-05-12,65,False
2017-05-13,69,False
2017-05-14,69,False
2017-05-15,64,False
2017-05-16,65,False
2017-05-17,65,False
2017-05-18,64,False
2017-05-19,65,False
2017-05-20,74,False
2017-05-21,67,False
2017-05-22,67,False
2017-05-23,61,False
2017-05-24,62,False
2017-05-25,70,False
2017-05-26,68,False
2017-05-27,68,False
2017-05-28,65,False
2017-05-29,60,False
2017-05-30,68,False
2017-05-31,68,False
2017-06-01,65,False
2017-06-02,69,False
2017-06-03,73,False
2017-06-04,67,False
2017-06-05,63,False
2017-06-06,63,False
2017-06-07,64,False
2017-06-08,65,False
2017-06-09,76,False
2017-06-10,64,False
2017-06-11,70,False
2017-06-12,74,False
2017-06-13,73,False
2017-06-14,67,False
2017-06-15,69,False
2017-06-16,71,False
2017-06-17,59,False
2017-06-18,70,False
2017-06-19,64,False
2017-06-20,65,False
2017-06-21,67,False
2017-06-22,73,False
2017-06-23,69,False
2017-06-24,77,False
2017-06-25,72,False
2017-06-26,61,False
2017-06-27,70,False
2017-06-28,69,False
2017-06-29,72,False
2017-06-30,69,False
2017-07-01,61,False
2017-07-02,60,False
2017-07-03,60,False
2017-07-04,60,False
2017-07-05,58,False
2017-07-06,59,False
2017-07-07,65,False
2017-07-08,65,False
2017-07-09,72,False
2017-07-10,54,False
2017-07-11,62,False
2017-07-12,59,False
2017-07-13,60,False
2017-07-14,62,False
2017-07-15,61,False
2017-07-16,65,False
2017-07-17,57,False
2017-07-18,69,False
2017-07-19,66,False
2017-07-20,58,False
2017-07-21,59,False
2017-07-22,63,False
2017-07-23,63,False
2017-07-24,61,False
2017-07-25,60,False
2017-07-26,56,False
2017-07-27,58,False
2017-07-28,65,False
2017-07-29,63,False
2017-07-30,58,False
2017-07-31,61,False
2017-08-01,60,False
2017-08-02,59,False
2017-08-03,56,False
2017-08-04,61,False
2017-08-05,64,False
2017-08-06,65,False
2017-08-07,60,False
2017-08-08,57,False
2017-08-09,60,False
2017-08-10,59,False
2017-08-11,60,False
2017-08-12,59,False
2017-08-13,63,False
2017-08-14,57,False
2017-08-15,58,False
2017-08-16,56,False
2017-08-17,61,False
2017-08-18,61,False
2017-08-19,60,False
2017-08-20,64,False
2017-08-21,59,False
2017-08-22,56,False
2017-08-23,53,False
2017-08-24,55,False
2017-08-25,59,False
2017-08-26,58,False
2017-08-27,55,False
2017-08-28,54,False
2017-08-29,55,False
2017-08-30,51,False
2017-08-31,57,False
2017-09-01,52,False
2017-09-02,64,False
2017-09-03,60,False
2017-09-04,57,False
2017-09-05,57,False
2017-09-06,56,False
2017-09-07,59,False
2017-09-08,62,False
2017-09-09,59,False
2017-09-10,61,False
2017-09-11,54,False
2017-09-12,63,False
2017-09-13,68,False
2017-09-14,100,False
2017-09-15,100,False
2017-09-16,77,False
2017-09-17,72,False
2017-09-18,66,False
2017-09-19,55,False
2017-09-20,63,False
2017-09-21,57,False
2017-09-22,56,False
2017-09-23,60,False
2017-09-24,62,False
2017-09-25,62,False
2017-09-26,59,False
2017-09-27,58,False
